,Data,S&P 500 price,S&P MIDCAP price,S&P 1000 price,S&P SMALLCAP price,S&P 500 CONSUMER DISCRETIONARY price,S&P 500 REAL ESTATE price,S&P 500 CONSUMER STAPLES price,S&P 500 ENERGY price,S&P 500 FINANCIALS price,S&P 500 HEALTH CARE price,S&P 500 MATERIALS price,S&P 500 INFO TECH price,S&P 500 UTILITIES price,S&P 500 INDUSTRIAL price,S&P 500 VIX price,S&P GS EXCESS INDEX price,S&P GSCI price,S&P 500 GROWTH INDEX price,S&P 500 VALUE INDEX price,GLBL PRZEMYSŁ price,GLBL ENERGIA price,GLBL FINANSE price,GLBL OPIEKA ZDROWOTNA price_x,GLBL TECHNOLOGIA price,GLBL TELEKOMUNIKACJA price,GLBL UŻYTECZNOŚCI PUBLICZNEJ price,GLBL DOBRA PODSTAWOWE price,GLBL SUROWCE price,GLBL DOBRA LUKSUSOWE price,US SUROWCE price,US TELEKOMUNIKACJA price,US ENERGIA price,US FINANSE price,US PRZEMYSŁ price,US TECHNOLOGIA price,US DOBRA PODSTAWOWE price,US UŻYTECZNOŚCI PUBLICZNEJ price,US OPIEKA ZDROWOTNA price,US DOBRA LUKSUSOWE price,US MŚP DOBRA PODSTAWOWE price,US MŚP DOBRA LUKSUSOWE price,US MŚP ENERGIA price,US MŚP FINANSE price,US MŚP OPIEKA ZDROWOTNA price,US MŚP PRZEMYSŁ price,US MŚP SUROWCE price,US MŚP TECHNOLOGIA price,US MŚP UŻYTECZNOŚCI PUBLICZNEJ price,GLBL OPIEKA ZDROWOTNA price_y,Date_index
10852,2023-01-25,4016.22,2587.6,14682.77,1235.57,1432.05,194.53,739.51,948.64,444.56,1349.42,883.84,1349.93,695.89,1010.55,19.08,313.49,610.11,2454.69,1510.51,111.92,40.17,75.6,84.74,48.93,61.56,60.24,60.32,86.89,140.7625,83.27,54.07,90.26,36.06,100.17,133.99,73.33,68.66,133.52,141.71,35.0684,89.52,52.8492,49.6519,46.3933,94.2092,68.3954,44.07,57.5019,55.845,738450.0
10853,2023-01-26,4060.43,2609.94,14802.07,1244.14,1461.14,196.66,736.99,979.2,446.76,1351.54,888.12,1371.75,698.58,1016.18,18.73,316.1,615.18,2487.59,1523.26,112.3987,41.17,76.16,84.7,49.7,62.26,60.4,59.96,87.4898,142.9174,83.67,54.91,93.11,36.25,100.72,136.13,73.07,68.89,133.77,144.61,34.9898,90.4233,53.0955,49.9892,46.48,95.07,69.0772,44.3933,57.68,55.925,738451.0
10854,2023-01-27,4070.56,2619.47,14855.79,1248.59,1494.48,198.51,734.69,959.4,446.98,1342.18,885.11,1377.57,698.36,1019.75,18.51,312.87,608.9,2494.87,1526.36,112.35,40.65,76.26,84.13,49.88,62.85,60.191,59.62,86.9118,145.038,83.4,55.29,91.23,36.25,101.14,136.7,72.86,68.89,132.86,147.89,35.0362,91.17,52.7015,50.63,46.63,95.81,68.9057,43.8967,58.15,55.875,738452.0
10855,2023-01-30,4017.77,2590.67,14693.21,1235.07,1468.85,196.06,735.58,937.11,444.66,1329.73,878.94,1350.87,695.21,1009.87,19.94,308.23,599.87,2455.57,1511.14,111.559,39.92,75.66,83.51,48.93,61.57,59.82,59.72,86.4578,142.4106,82.83,54.42,89.14,36.07,100.15,134.09,72.95,68.58,131.66,145.37,35.0983,90.4007,51.7656,50.1648,45.8867,94.7684,68.3667,43.1667,57.4376,55.725,738455.0
10856,2023-01-31,4076.6,2652.62,15050.83,1266.36,1502.06,199.74,743.59,944.44,450.6,1346.95,898.49,1370.44,700.17,1027.17,19.4,311.41,606.05,2491.85,1533.06,113.0,40.22,76.32,84.42,49.58,62.06,60.22,60.52,87.32,144.72,84.65,55.08,89.93,36.56,101.85,135.96,73.74,69.09,133.36,148.7,35.7155,92.87,53.1447,51.47,46.6567,97.7695,70.0161,44.08,58.53,55.5,738456.0
10857,2023-02-01,4119.21,2695.44,15287.98,1285.18,1530.85,201.19,749.35,926.82,450.68,1353.46,904.36,1402.25,701.43,1034.49,17.87,303.67,591.0,2519.41,1548.08,114.07,39.57,76.73,84.55,50.73,62.9,60.4,60.8,88.25,146.9228,85.21,55.73,88.16,36.56,102.59,139.16,74.33,69.21,133.99,151.52,36.1694,94.9,52.406,51.98,47.3633,99.116,71.68,45.43,59.73,55.81,738456.0
10858,2023-02-02,4179.76,2726.61,15520.84,1315.82,1578.04,205.68,742.97,905.53,451.51,1344.27,901.8,1441.03,702.52,1042.5,18.73,302.07,587.89,2549.8,1575.22,115.08,38.67,76.63,83.95,52.06,65.73,60.5492,60.23,87.2925,149.4,84.94,59.39,86.15,36.66,103.39,142.96,73.69,69.36,133.08,156.16,36.63,97.7125,51.7656,53.25,48.64,101.3603,73.61,46.6733,60.8869,55.66,738457.0
10859,2023-02-03,4136.48,2707.47,15426.89,1310.8,1529.1,201.5,740.4,903.83,451.04,1340.79,885.4,1428.59,687.97,1037.09,18.33,295.19,574.5,2532.01,1553.23,113.9192,38.58,76.2,83.78,51.48,64.45,59.31,59.96,85.9,146.4,83.41,58.2,85.96,36.59,102.85,141.77,73.4,67.91,132.69,151.35,36.6167,96.89,51.8149,53.3055,48.3167,101.414,73.2716,46.2633,60.2774,55.96,738458.0
10860,2023-02-06,4111.08,2678.42,15236.2,1289.63,1526.8,200.13,740.97,899.98,450.41,1332.79,875.85,1411.28,693.92,1034.94,19.43,295.03,574.18,2517.88,1542.76,113.2294,38.42,75.67,83.39,50.74,63.53,59.5686,59.86,84.74,145.5472,82.49,57.5,85.57,36.58,102.6,140.04,73.49,68.49,131.95,151.13,36.3697,95.0057,51.3224,52.382,47.3861,100.0333,71.9744,45.31,59.8102,55.535,738461.0
10861,2023-02-07,4164.0,2697.96,15345.53,1298.53,1530.33,199.51,737.89,927.47,455.65,1341.38,887.23,1446.21,693.37,1037.5,18.66,301.94,587.85,2558.81,1556.99,113.556,39.56,76.44,83.98,51.87,64.63,59.55,59.66,85.7431,146.0764,83.6,58.57,88.35,37.0,102.92,143.54,73.18,68.46,132.8,151.48,36.5161,95.4139,52.7999,52.6926,47.5767,101.0429,72.4034,45.6433,59.2368,55.22,738462.0
10862,2023-02-08,4117.86,2665.42,15146.96,1279.06,1516.84,198.93,731.75,919.79,453.09,1337.25,880.05,1428.29,681.5,1031.4,19.63,303.99,592.07,2527.33,1541.81,112.63,39.4,76.4,83.88,51.34,63.0,58.79,59.32,84.9737,144.67,82.93,56.73,87.56,36.78,102.34,141.81,72.62,67.31,132.41,150.19,36.1036,93.34,52.9477,52.1317,46.6367,99.7586,70.5374,45.08,57.9,55.74,738463.0
10863,2023-02-09,4081.5,2632.64,14957.51,1262.43,1513.98,196.92,728.83,912.4,447.52,1325.76,867.67,1421.15,671.89,1022.32,20.71,302.42,589.22,2510.16,1524.8,112.6021,39.27,75.98,83.35,51.19,62.13,58.24,59.09,84.3165,145.0716,81.73,55.49,86.81,36.37,101.42,141.03,72.3,66.39,131.25,149.91,35.8601,92.8319,50.6328,51.4121,46.2933,97.918,69.36,44.9183,56.9753,55.8,738464.0
10864,2023-02-10,4090.46,2639.3,14994.94,1265.51,1495.21,197.44,735.61,947.81,449.33,1338.17,870.76,1413.19,685.36,1029.86,20.53,306.59,597.6,2515.91,1527.99,112.86,40.64,75.84,83.8,50.84,61.41,59.04,59.47,83.77,142.8463,82.03,54.96,90.21,36.49,102.14,140.38,72.97,67.71,132.49,148.15,35.8711,92.2882,52.7999,51.6491,46.3033,98.2088,69.3195,44.6567,57.5044,55.46,738465.0
10865,2023-02-13,4137.29,2669.88,15172.87,1281.35,1517.12,199.05,743.98,943.38,454.28,1349.27,875.18,1438.25,689.35,1038.93,20.34,307.54,599.67,2541.34,1547.7,114.0705,40.61,76.74,84.49,51.67,62.21,59.4421,60.22,84.45,144.66,82.46,55.74,89.98,36.91,103.07,142.81,73.8,68.12,133.59,150.32,36.4344,94.3054,52.8984,52.1072,46.56,99.5266,70.3125,45.3333,57.8586,55.88,738468.0
10866,2023-02-14,4136.13,2671.02,15161.67,1276.91,1535.09,196.99,737.07,943.57,451.84,1341.13,877.06,1444.76,686.05,1036.0,18.91,306.47,597.6,2545.26,1544.21,113.9267,40.68,76.55,84.15,51.92,62.11,59.3909,59.95,84.55,145.8554,82.65,55.76,90.01,36.71,102.79,143.42,73.13,67.83,132.8,152.12,36.0467,94.4094,52.997,51.86,46.3767,99.15,70.6,45.3041,57.6534,55.735,738469.0
10867,2023-02-15,4147.6,2688.53,15275.77,1289.44,1553.09,197.5,738.33,925.53,452.55,1334.24,880.96,1450.02,690.42,1042.5,18.23,303.5,591.8,2550.99,1549.38,114.32,40.18,76.06,83.68,51.97,62.56,59.4953,60.04,84.46,146.5167,83.01,56.27,88.48,36.75,103.43,144.09,73.27,68.27,132.14,153.9,36.6751,95.24,52.406,52.27,46.935,100.0831,71.9719,45.53,58.26,55.645,738470.0
10868,2023-02-16,4090.41,2670.21,15172.27,1280.81,1519.38,195.66,732.88,916.52,447.71,1320.67,870.84,1424.39,684.71,1031.13,20.17,302.89,590.61,2511.51,1530.84,113.3135,39.81,75.64,82.83,51.09,61.86,59.01,59.54,84.3063,145.0706,82.07,55.41,87.61,36.38,102.36,141.59,72.74,67.75,130.82,150.54,36.4974,94.8764,51.7656,51.816,46.8133,99.83,71.9629,45.0767,57.7209,55.26,738471.0
10869,2023-02-17,4079.09,2666.12,15162.02,1282.52,1519.65,194.78,742.19,883.27,447.92,1332.48,862.44,1407.27,691.56,1037.63,20.02,298.22,581.5,2501.28,1528.78,113.745,38.62,75.68,83.64,50.5,61.54,59.71,60.2,83.79,144.8756,81.3,55.35,84.49,36.39,103.03,139.82,73.68,68.48,131.99,150.57,36.9679,94.72,49.7462,51.9991,47.28,100.13,71.9115,44.7733,59.076,55.17,738472.0
10870,2023-02-21,3997.34,2601.34,14768.65,1244.31,1468.43,190.96,739.7,879.78,438.9,1314.3,848.43,1373.53,678.5,1013.84,22.87,299.66,584.3,2453.61,1496.51,111.63,38.41,74.65,82.62,49.27,60.4,58.9954,59.95,83.02,140.69,79.96,54.13,84.07,35.64,100.67,136.5,73.4,67.2,130.28,145.54,36.4804,91.1441,48.5149,50.64,45.9167,96.7665,69.4398,43.5133,57.9,55.135,738476.0
10871,2023-02-22,3991.05,2604.61,14797.11,1248.66,1475.9,189.02,738.41,873.68,438.02,1310.02,854.16,1371.45,675.67,1011.18,22.29,294.28,573.82,2451.3,1493.13,111.11,38.05,74.14,82.39,49.19,60.31,58.62,59.96,82.5432,140.6035,80.56,54.24,83.51,35.6,100.42,136.3,73.29,66.94,129.84,146.28,36.7524,92.0591,47.8298,50.56,46.2867,97.22,69.5533,43.49,58.36,54.875,738477.0
10872,2023-02-23,4012.32,2616.47,14874.26,1257.12,1474.63,190.87,737.26,885.08,438.63,1313.52,855.72,1394.17,672.39,1015.2,21.14,295.49,576.18,2471.02,1496.7,112.02,38.55,74.46,82.6,50.01,59.94,58.6,59.87,82.35,140.8442,80.65,53.99,84.77,35.63,100.89,138.56,73.2,66.59,130.19,146.16,36.6995,92.4719,49.2537,50.86,46.4967,98.49,69.7605,43.89,58.26,54.635,738478.0
10873,2023-02-24,3970.04,2600.68,14778.09,1247.72,1451.69,187.41,732.67,885.26,439.09,1296.85,861.31,1369.45,672.25,1009.33,21.67,296.2,577.57,2439.64,1484.45,110.6975,38.53,73.98,81.48,49.04,59.17,58.45,59.34,81.2152,137.8595,81.19,53.24,84.66,35.66,100.31,136.09,72.71,66.61,128.51,143.86,36.4642,91.41,50.0418,50.5385,45.54,98.275,68.969,43.33,57.69,54.15,738479.0
10874,2023-02-27,3982.24,2605.17,14804.63,1250.16,1468.88,187.68,731.56,888.33,438.83,1292.84,863.3,1376.51,667.11,1017.74,20.95,296.18,577.52,2450.97,1486.49,111.9901,38.71,74.49,81.35,49.35,59.44,58.3006,59.44,81.882,139.7466,81.46,53.41,84.91,35.65,101.2,136.82,72.63,66.16,128.12,145.64,36.4013,91.3916,50.7805,50.5655,45.5867,98.6922,69.8206,43.4733,57.63,54.145,738482.0
10875,2023-02-28,3970.15,2600.84,14784.11,1249.23,1468.09,187.61,725.69,875.22,439.57,1283.44,867.18,1373.97,655.6,1015.16,20.7,298.26,581.57,2440.1,1484.24,111.56,38.23,74.5407,80.6,49.21,59.4,57.4585,58.92,82.04,139.09,81.83,53.5,83.69,35.72,100.97,136.52,72.03,65.0,127.17,145.54,36.282,91.63,50.5836,50.5313,45.36,98.71,70.6917,43.4567,57.46,53.64,738483.0
10876,2023-03-01,3951.39,2607.26,14818.96,1251.85,1449.24,184.82,720.22,892.65,437.9,1281.11,873.09,1362.94,644.32,1018.98,20.58,301.48,587.86,2429.68,1476.49,112.36,38.88,74.4,80.43,48.99,59.4891,56.48,58.63,83.42,139.06,82.47,53.09,85.34,35.6,101.37,135.52,71.5,63.93,126.96,143.71,36.5371,91.07,51.8641,50.0943,45.3333,99.6679,71.5894,43.8033,56.6716,53.355,738486.0
10877,2023-03-02,3981.35,2619.52,14880.35,1255.4,1444.46,187.07,729.33,899.96,435.59,1288.53,883.61,1380.4,656.06,1031.2,19.59,301.61,588.11,2447.11,1488.34,113.27,39.21,73.94,80.81,49.56,59.82,57.28,59.36,84.28,138.95,83.41,53.59,86.09,35.43,102.56,137.19,72.48,65.14,127.74,143.23,37.0209,91.626,52.7999,49.8226,45.4167,100.06,71.9704,43.8792,56.8987,53.4,738487.0
10878,2023-03-03,4045.64,2648.27,15045.72,1269.75,1475.15,190.32,729.93,912.08,442.55,1303.5,895.96,1409.54,667.6,1042.14,18.49,305.58,595.85,2487.9,1511.53,114.631,39.64,75.12,81.79,50.57,61.03,58.09,59.49,85.64,141.5778,84.6,54.76,87.26,35.99,103.67,140.14,72.54,66.25,129.17,146.31,37.1818,92.742,53.982,50.3613,45.9967,101.2528,73.3154,44.3633,57.42,53.975,738488.0
10879,2023-03-06,4048.42,2615.65,14814.47,1241.11,1464.56,189.55,732.18,911.89,442.79,1302.7,881.22,1416.7,670.48,1040.05,18.61,304.75,594.24,2496.47,1508.05,114.67,39.68,75.22,81.68,50.72,61.04,58.33,59.43,84.06,141.193,83.23,54.76,87.3,36.02,103.48,140.81,72.73,66.57,129.11,145.24,36.2688,90.6903,52.7999,49.5319,44.5867,98.4835,71.0574,43.5267,56.2259,54.315,738491.0
10880,2023-03-07,3986.37,2584.8,14647.61,1228.7,1444.5,184.81,724.93,896.07,431.55,1281.63,863.67,1398.84,659.36,1026.86,19.59,298.38,582.01,2460.99,1483.1,112.9612,38.97,73.63,80.38,50.01,60.1,57.3685,58.67,82.0794,138.9825,81.59,54.2,85.78,35.09,102.15,139.06,72.01,65.48,127.03,143.26,35.9076,90.694,51.7656,48.605,44.1983,98.03,70.49,43.0033,55.81,53.63,738492.0
10881,2023-03-08,3992.01,2586.43,14663.69,1231.41,1440.92,187.25,726.09,886.83,429.8,1274.45,867.7,1410.62,664.49,1029.21,19.11,296.03,577.65,2465.23,1484.7,113.36,38.72,73.47,80.13,50.5,60.2,57.7892,58.78,82.7048,139.0075,81.99,54.23,84.9,34.96,102.39,140.21,72.13,65.98,126.35,143.0,35.5265,91.02,50.9776,48.68,44.0433,98.515,70.55,43.5867,55.98,53.2,738493.0
10882,2023-03-09,3918.32,2524.03,14312.16,1202.34,1406.73,182.95,719.05,874.37,412.16,1261.28,845.69,1390.25,658.91,1014.11,22.61,292.43,570.85,2425.84,1453.26,112.46,38.23,71.5,79.48,49.75,58.9,57.3794,58.48,81.16,135.57,79.88,53.01,83.7,33.54,100.88,138.2,71.46,65.45,125.07,139.59,35.1356,89.504,48.7355,46.694,43.4,97.2298,68.78,42.9095,55.0517,53.345,738494.0
10883,2023-03-10,3861.59,2452.59,13921.29,1172.34,1392.75,176.99,715.6,861.82,404.92,1251.99,827.5,1365.96,648.39,995.61,24.8,294.99,575.92,2392.12,1431.29,110.42,37.81,69.86,79.07,48.96,58.36,56.7874,58.39,80.05,134.6057,78.18,52.26,82.63,32.93,99.0,135.77,71.11,64.42,124.15,138.2,34.7181,87.12,47.7761,45.55,42.34,94.5981,66.53,41.81,54.1,52.97,738495.0
10884,2023-03-13,3855.76,2406.6,13637.08,1143.8,1395.62,179.84,719.28,844.85,389.62,1263.47,818.47,1373.25,658.39,989.54,26.52,292.34,570.8,2399.47,1421.9,109.6306,36.98,67.77,79.66,49.25,58.51,57.6127,58.71,80.05,134.3754,77.38,52.26,80.95,31.63,98.44,136.51,71.47,65.41,125.31,138.49,34.4861,84.97,45.8552,43.54,42.37,92.2853,65.13,41.27,53.8,53.115,738498.0
10885,2023-03-14,3919.29,2451.6,13896.46,1166.43,1419.27,181.34,725.32,852.8,396.98,1274.63,828.65,1404.99,666.86,999.98,23.73,286.7,559.78,2440.79,1444.15,111.0452,37.26,68.84,80.38,50.33,59.61,58.4788,59.09,80.89,136.2977,78.37,53.74,81.75,32.27,99.48,139.66,72.12,66.27,126.43,140.84,35.0958,86.05,46.2,44.34,43.3433,93.75,66.55,42.4333,54.59,53.14,738499.0
10886,2023-03-15,3891.93,2397.21,13611.3,1147.1,1415.96,181.36,730.31,806.49,385.69,1272.44,801.51,1405.3,675.75,974.89,26.14,276.91,540.66,2428.66,1430.82,107.8385,35.25,66.51,79.92,50.07,59.83,58.67,59.01,77.8559,134.12,75.83,54.32,77.36,31.41,97.03,139.74,72.59,67.17,126.32,140.63,35.0771,85.3772,43.0827,44.0,42.9733,91.88,63.87,41.7133,54.5237,52.645,738500.0
10887,2023-03-16,3960.28,2430.26,13810.11,1166.07,1442.38,181.24,730.15,815.09,393.19,1284.62,810.92,1445.13,680.29,987.27,22.99,279.26,545.25,2474.34,1453.95,109.6468,35.42,67.57,80.76,51.58,61.06,59.13,59.52,78.8163,137.03,76.7,55.54,78.2,32.01,98.28,143.66,72.64,67.62,127.5,143.17,35.362,87.2313,43.8851,44.8005,43.6433,93.27,65.01,42.3933,55.1167,53.4,738501.0
10888,2023-03-17,3916.64,2374.47,13473.92,1133.88,1424.41,177.14,725.01,802.64,380.27,1268.38,798.43,1443.62,673.65,971.21,25.51,277.4,541.62,2457.15,1431.27,108.0205,34.92,65.75,80.01,51.5,60.6209,58.55,59.02,78.23,135.15,75.51,55.01,76.97,30.98,96.67,143.46,72.11,66.97,125.86,141.34,34.5193,85.2193,42.6045,42.8931,42.56,90.6797,63.0726,41.63,54.2741,53.26,738502.0
10889,2023-03-20,3951.57,2414.04,13684.87,1148.99,1430.62,179.02,734.95,819.22,384.82,1284.63,814.46,1446.75,679.12,984.39,24.15,278.33,543.45,2479.36,1443.85,109.6541,35.63,66.695,81.03,51.7,61.15,59.1369,59.78,79.87,136.1789,76.73,55.27,77.7,31.17,97.55,143.53,72.76,67.0,126.96,141.52,35.21,85.6032,43.7962,42.9879,43.0733,91.7622,64.3865,42.2567,54.95,53.58,738505.0
10890,2023-03-21,4002.87,2458.12,13928.03,1168.1,1469.73,177.85,734.26,846.5,394.58,1292.25,824.46,1458.28,665.17,995.5,21.38,280.81,548.27,2514.25,1460.81,111.063,36.79,68.28,81.6,52.11,62.2819,58.34,59.88,80.33,139.2728,77.66,56.45,80.39,31.96,98.68,144.69,72.7,65.65,127.73,145.43,35.277,86.88,45.0872,44.11,43.7233,93.2722,65.5981,42.7133,54.5369,53.855,738506.0
10891,2023-03-22,3936.97,2397.2,13578.33,1137.89,1437.03,171.37,727.2,828.44,385.22,1272.93,809.96,1443.5,652.02,976.52,22.26,282.95,552.45,2480.36,1431.79,109.8,36.22,67.35,80.66,51.69,61.64,57.7125,59.75,79.76,137.91,76.28,55.46,78.68,31.22,96.79,143.25,72.03,64.36,125.8,142.19,34.769,85.31,43.6472,42.14,42.57,91.6541,64.3194,41.96,53.4982,54.07,738507.0
10892,2023-03-23,3948.72,2386.48,13500.97,1128.16,1435.96,170.31,723.89,817.33,382.69,1270.67,808.83,1467.78,645.45,974.32,22.61,281.77,550.15,2493.84,1432.06,109.6379,35.72,66.688,80.67,52.68,62.78,57.225,59.56,79.72,138.2176,76.19,56.36,77.59,31.01,96.51,145.58,71.75,63.7,125.56,142.04,34.6701,84.7176,42.5548,41.3448,42.4567,90.85,64.0122,42.1833,53.2957,54.04,738508.0
10893,2023-03-24,3970.99,2404.16,13614.31,1140.23,1430.8,174.7,736.09,820.42,382.46,1287.31,815.36,1471.14,665.57,977.74,21.74,281.37,549.37,2504.71,1442.24,109.1915,35.59,66.45,81.58,52.62,62.94,58.2374,60.39,79.662,137.56,76.81,56.65,77.89,30.99,96.91,145.96,72.97,65.69,127.3,141.58,35.3681,85.0461,43.2003,42.19,42.99,91.28,64.674,42.0502,53.64,53.65,738509.0
10894,2023-03-27,3977.53,2426.84,13746.04,1151.91,1433.37,174.06,739.67,837.53,387.82,1292.57,821.41,1459.63,666.4,985.8,20.6,288.15,562.62,2501.09,1449.73,110.3808,36.35,67.16,82.27,52.15,62.4687,58.67,60.78,80.26,137.9136,77.38,56.33,79.55,31.42,97.72,144.83,73.36,65.77,127.82,141.87,35.8341,85.34,44.9879,42.62,43.4955,92.73,65.4,42.2867,54.44,54.54,738512.0
10895,2023-03-28,3971.27,2433.77,13777.71,1153.08,1432.07,173.61,741.39,850.26,387.59,1285.25,825.51,1452.86,668.35,991.17,19.97,289.8,565.83,2493.49,1449.87,110.7837,36.86,67.32,81.81,52.04,62.4368,58.7776,60.84,80.9083,138.7498,77.75,55.87,80.78,31.41,98.22,144.15,73.49,65.95,127.05,141.7,35.9121,85.81,45.6334,42.4678,43.1567,93.18,65.9006,41.87,54.37,54.545,738513.0
10896,2023-03-29,4027.81,2462.42,13918.15,1160.59,1459.0,177.62,745.38,862.65,393.4,1288.32,836.95,1483.52,677.98,1005.24,19.12,288.46,563.22,2525.78,1472.64,112.31,37.38,68.3235,82.1,53.04,63.0349,59.7,61.29,81.9674,141.05,78.83,56.61,81.9,31.87,99.65,147.17,73.9,66.91,127.4,144.39,35.9906,86.09,45.8321,42.8084,43.14,93.569,66.3588,42.6367,54.8422,54.365,738514.0
10897,2023-03-30,4050.83,2468.8,13939.75,1159.56,1471.83,179.78,747.44,865.78,392.26,1295.39,842.32,1500.37,680.72,1007.53,19.02,290.21,566.64,2541.34,1480.31,113.005,37.64,68.5475,82.64,53.66,63.3462,60.1517,61.51,82.82,142.7637,79.37,56.88,82.26,31.8,99.86,148.88,74.11,67.2,128.09,145.65,35.9228,86.392,45.4845,42.5422,43.04,93.6,66.5083,42.92,54.9291,54.735,738515.0
10898,2023-03-31,4109.31,2512.16,14192.27,1182.07,1511.39,183.71,753.6,872.04,396.77,1309.93,855.57,1522.21,685.89,1020.78,18.7,293.99,574.02,2579.28,1500.86,114.15,37.76,69.0073,83.36,54.36,64.06,60.4398,61.95,83.674,145.17,80.66,57.97,82.83,32.15,101.18,151.01,74.71,67.69,129.46,149.54,36.5765,88.5644,46.0307,43.3432,43.6567,95.4279,67.5347,43.85,55.8552,55.205,738516.0
10899,2023-04-03,4124.51,2511.21,14190.81,1182.71,1497.44,181.97,757.39,911.95,397.57,1324.07,861.14,1520.06,680.92,1022.71,18.55,302.1,589.84,2596.46,1501.35,114.4448,39.57,69.49,84.21,54.32,64.36,60.2545,62.32,83.99,144.09,81.17,58.21,86.58,32.21,101.36,150.77,75.1,67.23,130.91,148.17,37.0991,88.71,49.01,43.0691,43.875,95.2707,67.3,43.6067,55.5637,55.58,738518.0
10900,2023-04-04,4100.6,2468.19,13936.59,1159.35,1494.93,182.0,755.72,895.49,393.55,1324.38,848.51,1511.21,684.47,999.66,19.0,301.33,588.34,2583.1,1491.54,112.88,39.01,69.0333,84.28,53.92,64.71,60.63,62.23,83.27,144.06,80.0,58.39,85.01,31.91,99.09,149.94,74.95,67.57,130.93,147.93,36.4799,86.84,47.3714,42.34,43.5867,92.1009,65.608,42.6767,55.28,55.965,738519.0
10901,2023-04-05,4090.38,2451.54,13836.41,1149.81,1464.72,181.04,759.34,908.26,392.99,1347.3,846.62,1493.55,702.08,986.67,19.08,302.25,590.14,2576.14,1488.16,111.1766,39.39,68.85,85.58,53.33,64.45,61.9154,62.56,82.4,141.9672,79.82,58.2,86.29,31.87,97.8,148.23,75.3,69.32,133.19,144.9,36.1286,85.6434,47.5204,42.06,43.7367,90.5815,65.16,42.26,55.9031,56.59,738520.0
10902,2023-04-06,4105.02,2447.09,13819.52,1150.01,1464.56,182.29,759.75,895.04,394.2,1350.34,844.77,1502.29,707.24,986.42,18.4,301.5,588.68,2587.0,1492.4,111.2,38.97,69.2527,86.01,53.62,65.3,62.4,62.81,82.26,141.82,79.63,58.93,84.98,31.99,97.77,149.07,75.36,69.81,133.52,144.93,36.1043,84.84,46.8252,42.44,44.1933,90.27,64.8599,42.0533,56.4992,56.895,738521.0
10903,2023-04-10,4109.11,2477.19,13988.39,1163.85,1471.15,183.18,759.86,902.41,395.27,1349.83,848.93,1501.34,705.83,995.27,18.97,300.83,586.92,2585.35,1496.69,111.48,39.18,69.41,85.87,53.59,64.94,62.2439,62.63,82.61,142.22,80.01,58.8,85.66,32.06,98.66,148.99,75.36,69.67,133.43,145.57,36.4666,86.489,47.6197,42.6534,44.3833,91.944,66.064,42.7033,56.99,0.0,738525.0
10904,2023-04-11,4108.94,2499.33,14106.67,1172.38,1473.21,184.02,762.01,910.65,398.62,1353.83,855.12,1486.85,706.29,1001.14,19.1,303.69,592.02,2581.23,1499.28,112.275,39.56,69.92,86.08,53.18,64.63,62.32,62.73,84.05,142.5207,80.63,58.65,86.47,32.34,99.25,147.59,75.58,69.73,133.88,145.8,36.8423,88.1797,48.0169,42.85,44.7173,92.601,66.7828,42.49,57.5197,57.21,738526.0
10905,2023-04-12,4091.95,2485.42,14018.78,1163.24,1450.55,183.46,758.42,911.4,397.81,1354.04,855.71,1478.08,705.47,1004.47,19.09,306.96,597.73,2570.71,1492.98,113.1189,39.7,70.03,86.37,52.79,64.01,62.52,62.6,84.24,141.01,80.69,58.04,86.53,32.27,99.58,146.75,75.24,69.66,133.92,143.54,36.7326,86.7623,47.8679,42.4053,44.15,92.6991,66.4981,42.0067,57.1592,57.33,738527.0
10906,2023-04-13,4146.22,2502.56,14121.63,1172.98,1482.31,182.72,762.56,916.71,401.23,1370.7,864.32,1505.98,705.63,1008.26,17.8,305.33,594.05,2611.41,1508.41,113.9455,40.04,70.6702,87.62,53.77,65.42,62.6765,63.07,85.24,143.8815,81.52,59.25,87.07,32.56,99.95,149.48,75.66,69.67,135.66,146.71,36.8754,87.22,48.2652,42.72,44.9933,93.2207,67.1604,42.4867,57.5073,57.815,738528.0
10907,2023-04-14,4137.64,2489.47,14036.55,1163.71,1484.37,179.65,758.11,918.64,405.46,1359.92,858.48,1497.5,697.77,1007.04,17.07,306.04,594.89,2604.55,1506.25,113.686,40.09,71.1872,87.0,53.51,65.34,61.7537,62.68,84.72,143.7949,80.93,59.23,87.23,32.88,99.83,148.65,75.18,68.89,134.57,146.9,36.6364,87.24,48.0666,42.1991,44.5633,92.63,66.31,42.1467,56.5384,57.465,738529.0
10908,2023-04-17,4151.32,2508.42,14136.37,1170.62,1494.98,183.65,762.64,907.35,410.04,1358.52,863.51,1503.13,701.75,1014.99,16.95,304.23,591.38,2604.22,1517.15,114.7,39.69,71.55,87.03,53.59,65.0677,61.8881,62.98,85.01,144.3994,81.4,58.89,86.2,33.26,100.62,149.19,75.66,69.27,134.46,147.94,36.9967,87.1752,47.3217,42.9007,44.9767,93.14,67.175,42.0433,56.7575,57.505,738532.0
