,Data,GLBL ENERGIA price,GLBL DOBRA LUKSUSOWE price,GLBL FINANSE price,GLBL PRZEMYSŁ price,GLBL SUROWCE price,GLBL DOBRA PODSTAWOWE price,GLBL TECHNOLOGIA price,GLBL UŻYTECZNOŚCI PUBLICZNEJ price,GLBL TELEKOMUNIKACJA price_x,US FINANSE price,US TECHNOLOGIA price,US SUROWCE price,GLBL TELEKOMUNIKACJA price_y,US ENERGIA price,US DOBRA PODSTAWOWE price,US UŻYTECZNOŚCI PUBLICZNEJ price,US DOBRA LUKSUSOWE price,US PRZEMYSŁ price,US OPIEKA ZDROWOTNA price,AUD/PLN price,CNY/PLN price,HKD/PLN price,IDR/PLN price,ILS/PLN price,INR/PLN price,JPY/PLN price,KRW/PLN price,MYR/PLN price,NZD/PLN price,PHP/PLN price,SGD/PLN price,THB/PLN price,TWD/PLN price,BGN/PLN price,CHF/PLN price,CZK/PLN price,DKK/PLN price,EUR/PLN price,GBP/PLN price,HUF/PLN price,ISK/PLN price,NOK/PLN price,RON/PLN price,RUB/PLN price,SEK/PLN price,TRY/PLN price,UAH/PLN price,ARS/PLN price,BRL/PLN price,CAD/PLN price,CLP/PLN price,MXN/PLN price,USD/PLN price,EGP/PLN price,NAD/PLN price,ZAR/PLN price,XAG/PLN price,XAU/PLN price,XPD/PLN price,XPT/PLN price,BTC/PLN price,XDR/PLN price,ASSECOPOL price,ALLEGRO price,ALIOR price,CDPROJEKT price,CYFRPLSAT price,DINOPL price,JSW price,KGHM price,KRUK price,KETY price,LPP price,MBANK price,ORANGEPL price,PEPCO price,PEKAO price,PGE price,PKNORLEN price,PKOBP price,PZU price,SANPL price,AUSTRALIA 10Y BOND YIELD price,CHINA 10Y BOND YIELD price,INDONESIA 10Y BOND YIELD price,INDIA 10Y BOND YIELD price,JAPAN 10Y BOND YIELD price,S.KOREA 10Y BOND YIELD price,MALAYSIA 10Y BOND YIELD price,NEW ZEALAND 10Y BOND YIELD price,SINGAPORE 10Y BOND YIELD price,AUSTRIA 10Y BOND YIELD price,BELGIUM 10Y BOND YIELD price,SWITZERLAND 10Y BOND YIELD price,CZECH 10Y BOND YIELD price,GERMANY 10Y BOND YIELD price,SPAIN 10Y BOND YIELD price,FINLAND 10Y BOND YIELD price,FRANCE 10Y BOND YIELD price,GREECE 10Y BOND YIELD price,Date_index
1297,2021-05-14,28.975,52.65,24.755,49.085,57.255,43.3,53.625,31.085,19.845,10.375,17.005,40.29375,32.3,18.06,33.71875,36.66125,46.7675,544.04,573.24,2.90216,0.58116,0.48015,0.0,1.13834,0.0510757,0.0341086,0.0033183,0.0,2.70342,0.07833,2.80097,0.11898,0.133901,2.3169,4.1333,0.17799,0.60906,4.52906,5.25823,0.0127518,0.0300361,0.45274,0.9201,0.05045,0.44754,0.44166,0.1353,0.03967,0.71007,3.07823,0.0053097,0.18764,3.72977,0.23855,0.26383,0.26387,102.233,6873.0,10832.0,4587.58,187209.0,5.386,61.8158,52.4,28.49,157.398,26.2296,271.4,30.9,202.438,162.505,503.789,9451.36,276.0,6.11331,0.0,74.3005,9.61,63.9429,32.0617,27.5553,225.317,1.739,3.15,0.0,5.986,0.079,2.159,0.0,0.0,1.536,0.124,0.244,-0.148,1.768,-0.1285,0.587,0.102,0.264,1.053,737829.0
1298,2021-05-17,29.245,52.6,24.7275,48.745,57.635,43.185,53.26,30.875,19.7875,10.385,16.8825,40.4525,32.235,18.26375,33.4875,36.33,46.55125,542.1,571.35,2.89377,0.57937,0.47965,0.00026105,1.13783,0.0509756,0.0341094,0.0032901,0.90301,2.68738,0.07809,2.7897,0.11833,0.132781,2.316,4.12496,0.17827,0.60883,4.52706,5.26648,0.0128741,0.0300656,0.4504,0.91985,0.05046,0.44633,0.44847,0.1353,0.0396,0.70895,3.08614,0.005245,0.18828,3.72509,0.23785,0.26434,0.26426,104.976,6954.86,10791.0,4627.01,162441.0,5.3757,61.8597,55.61,29.0,163.929,26.0667,272.0,31.45,204.45,169.93,500.69,9297.9,277.0,6.17703,0.0,77.4225,9.708,63.9429,32.8902,27.8364,228.752,1.704,3.165,6.524,5.972,0.074,2.117,3.179,0.0,1.536,0.145,0.266,-0.122,1.775,-0.1155,0.613,0.125,0.287,1.087,737832.0
1299,2021-05-18,29.385,53.205,24.885,48.96,58.02,43.305,53.765,30.955,19.795,10.395,16.975,40.59375,32.22,18.3475,33.5025,36.26,46.9575,540.06,571.505,2.88214,0.57661,0.47626,0.00025959,1.13815,0.0507186,0.0339614,0.0032907,0.89886,2.67857,0.07776,2.78219,0.11771,0.132822,2.3147,4.12074,0.17795,0.60804,4.52111,5.24657,0.0128951,0.0300978,0.4493,0.9175,0.05015,0.44603,0.44327,0.1351,0.03928,0.70475,3.06534,0.0051968,0.1864,3.69836,0.23607,0.26417,0.26417,104.293,6915.47,10747.0,4518.48,159015.0,5.3727,61.728,57.0,29.15,162.289,26.1575,275.0,31.89,204.354,167.641,496.039,9153.47,283.8,6.14973,0.0,79.1658,9.83,64.2267,32.8158,28.0526,233.672,1.734,3.157,6.554,5.976,0.074,2.118,3.198,0.0,1.508,0.149,0.264,-0.119,1.775,-0.1065,0.601,0.12,0.287,1.058,737833.0
1300,2021-05-19,28.42,52.005,24.4025,48.04,56.535,43.005,52.89,30.695,19.4775,10.12,16.715,39.68125,31.7675,17.73625,33.245,35.93875,45.74875,527.23,566.435,2.86756,0.57603,0.47819,0.00025967,1.13351,0.0506918,0.034004,0.0032821,0.89686,2.66258,0.0774,2.78273,0.11821,0.132526,2.3164,4.10953,0.17737,0.60806,4.52116,5.24102,0.0128984,0.0301183,0.44609,0.91794,0.05021,0.44426,0.44161,0.1353,0.03925,0.70123,3.06149,0.0051712,0.1862,3.713,0.23637,0.26341,0.26345,103.005,6943.21,10676.0,4438.18,143848.0,5.3533,61.9036,57.2,28.7,161.395,26.1388,274.6,32.0,192.895,165.689,493.714,9162.51,283.8,6.15883,0.0,78.4679,9.86,62.8893,32.8716,28.1402,232.89,1.719,3.139,6.544,5.975,0.076,0.0,3.227,0.0,1.508,0.144,0.261,-0.138,1.785,-0.111,0.608,0.109,0.283,1.069,737834.0
1301,2021-05-20,28.365,52.725,24.655,48.545,56.71,43.425,54.395,31.155,19.875,10.275,17.185,39.72625,32.43,17.59375,33.585,36.53,46.41,534.07,576.46,2.85631,0.57583,0.47342,0.00025792,1.13039,0.0507219,0.0337835,0.0032768,0.89321,2.64516,0.07754,2.76267,0.11719,0.132333,2.3105,4.09615,0.17627,0.60442,4.49425,5.21499,0.0128536,0.0301297,0.44231,0.91223,0.05004,0.44264,0.43927,0.135,0.03902,0.6958,3.04683,0.005136,0.18483,3.6749,0.23529,0.26292,0.26292,102.016,6897.38,10493.0,4405.65,149569.0,5.341,62.5606,57.21,29.5,167.544,26.8446,274.6,31.29,190.506,168.257,499.914,9144.45,298.0,6.17703,0.0,79.1658,9.8,64.311,33.1509,28.2925,245.669,1.704,3.124,6.574,5.969,0.079,2.135,3.236,0.0,1.511,0.126,0.243,-0.148,1.784,-0.1095,0.573,0.102,0.267,1.013,737835.0
1302,2021-05-21,28.67,52.73,24.8125,48.945,56.785,43.55,54.325,31.17,19.945,10.36,17.165,40.065,32.505,17.85,33.69625,36.5525,46.3475,539.16,580.375,2.85384,0.57139,0.47524,0.00025621,1.13435,0.0504437,0.0338791,0.0032636,0.88891,2.64444,0.07671,2.77094,0.11761,0.131812,2.2986,4.11091,0.17664,0.60469,4.49632,5.22244,0.0129027,0.0302307,0.43983,0.91256,0.05025,0.44319,0.43887,0.1339,0.03921,0.69125,3.05792,0.0,0.18495,3.6895,0.2343,0.26469,0.26464,101.572,6935.89,10285.0,4325.27,133513.0,5.3153,62.2101,57.46,30.55,165.156,26.501,277.3,31.94,189.071,175.336,503.789,9243.74,306.6,6.09966,0.0,79.9508,9.15,63.5579,34.4449,28.3888,252.064,1.677,3.094,6.594,5.977,0.079,2.124,3.239,0.0,1.517,0.105,0.22,-0.158,1.773,-0.1305,0.554,0.079,0.247,0.961,737836.0
1303,2021-05-24,28.735,53.27,24.9125,49.085,56.97,43.71,55.12,31.28,20.2125,10.385,17.415,40.15375,32.9625,17.81625,33.8175,36.69625,46.80125,539.24,579.69,2.84569,0.57221,0.47272,0.00025634,1.12896,0.0504123,0.0337443,0.0032696,0.88838,2.64782,0.07682,2.76454,0.11714,0.131682,0.0,4.09187,0.17643,0.60301,4.48384,5.19557,0.0129134,0.0296862,0.43968,0.90966,0.04991,0.44151,0.43772,0.1342,0.0,0.68979,3.04606,0.00503,0.18467,3.6702,0.23507,0.26376,0.26377,101.921,6903.21,10033.0,4326.73,142025.0,5.3205,63.9193,56.9,30.42,160.59,26.4467,284.0,34.5,190.603,198.363,499.914,9207.64,294.0,5.9904,0.0,79.3399,9.368,63.3076,34.4821,28.0124,245.867,1.662,3.094,6.54,5.972,0.074,2.12,3.231,0.0,1.517,0.09,0.218,0.0,0.0,0.0,0.539,0.062,0.233,0.949,737839.0
1304,2021-05-25,28.275,53.225,24.94,49.085,56.635,43.65,55.15,31.085,20.225,10.355,17.4,39.9425,32.95,17.52125,33.66375,36.31125,46.5875,539.48,575.58,2.83721,0.57152,0.47143,0.0002551,1.12997,0.0502497,0.033643,0.003266,0.88255,2.64545,0.0762,2.76073,0.1168,0.131232,2.2909,4.08665,0.17642,0.60282,4.48268,5.17764,0.0128352,0.0301985,0.43989,0.91014,0.04984,0.44291,0.43348,0.1331,0.0,0.68988,3.0325,0.0049911,0.18389,3.65935,0.23358,0.26395,0.26395,102.482,6952.03,10140.0,4377.18,139081.0,5.2974,64.664,58.4,31.25,157.418,26.736,280.1,33.86,187.02,214.31,499.914,9938.81,283.6,6.086,0.0,80.2121,9.688,63.6248,35.4876,28.0526,248.817,1.644,3.092,6.526,5.972,0.069,2.129,3.232,0.0,1.494,0.065,0.177,-0.189,1.742,-0.168,0.495,0.034,0.2,0.888,737840.0
1305,2021-05-26,28.46,53.815,24.82,49.0,56.415,43.705,55.215,30.995,20.34,10.33,17.385,39.59,33.2,17.64125,33.7075,36.24,47.315,537.55,571.895,2.85817,0.57534,0.47553,0.0,1.13419,0.0505299,0.0338214,0.0032759,0.0,2.6886,0.076,2.78721,0.11807,0.131865,2.2964,4.11049,0.17691,0.60537,4.50107,5.21209,0.0128635,0.0304222,0.4408,0.9143,0.04999,0.44345,0.43678,0.1331,0.03899,0.69461,3.04476,0.0050265,0.18563,3.6911,0.23457,0.26842,0.26842,102.156,7000.29,10122.0,4412.3,144364.0,5.296,64.8388,58.4,32.0,154.274,26.8623,280.4,35.09,189.832,214.31,496.814,9830.47,292.0,5.99951,45.0,79.375,10.24,64.1933,35.4689,28.1963,254.034,1.624,3.089,0.0,0.0,0.069,2.127,0.0,0.0,0.0,0.023,0.127,-0.215,1.692,-0.2065,0.451,-0.01,0.156,0.848,737841.0
1306,2021-05-27,28.48,53.89,24.9075,49.495,56.925,43.545,55.245,30.805,20.3625,10.35,17.41,40.06125,33.255,17.70125,33.67125,36.08875,47.4375,545.965,570.39,2.85205,0.57773,0.47477,0.00025847,1.1355,0.0507285,0.0335451,0.0033052,0.89057,2.68767,0.07678,2.78312,0.11775,0.132701,2.2998,4.1065,0.17647,0.60425,4.49265,5.23187,0.0129035,0.0306072,0.44077,0.91204,0.05011,0.44491,0.43404,0.1342,0.03898,0.69875,3.05249,0.005039,0.18459,3.68402,0.23377,0.26787,0.26785,102.536,6982.15,10332.0,4353.2,143869.0,5.3201,64.7509,58.28,32.9,167.544,27.7666,283.9,36.3,190.979,219.264,498.364,9965.92,297.8,6.0951,44.0,81.7461,10.025,65.4648,36.5768,28.9737,261.309,1.6,3.094,6.527,5.987,0.069,2.112,3.229,0.0,1.491,0.056,0.153,-0.176,1.719,-0.172,0.481,0.024,0.184,0.868,737842.0
1307,2021-05-28,28.5,54.115,25.075,49.765,57.13,43.535,55.375,30.915,20.4175,10.415,17.435,40.05375,33.245,17.7,33.6125,36.16375,47.49375,546.9,574.985,2.83403,0.57852,0.47374,0.00025737,1.13148,0.0508248,0.0334738,0.0033062,0.89068,2.664,0.07696,2.78064,0.11769,0.132966,2.2929,4.08738,0.17608,0.60296,4.48345,5.21757,0.0128761,0.030403,0.43943,0.91157,0.05026,0.44267,0.42966,0.1338,0.03885,0.7023,3.04371,0.0050703,0.18464,3.67656,0.2351,0.26704,0.26696,102.686,7003.3,10359.0,4352.5,131668.0,5.3112,64.0501,58.5,33.99,170.48,27.7666,285.0,36.31,193.752,228.469,499.198,10354.1,300.0,6.10876,44.645,83.264,10.165,66.8531,37.0515,29.5585,266.813,1.644,3.105,6.521,6.003,0.08,2.132,3.228,0.0,1.493,0.045,0.146,-0.169,1.707,-0.1865,0.472,0.004,0.172,0.822,737843.0
1308,2021-06-01,29.2,54.19,25.275,50.03,57.88,43.425,55.065,30.775,20.315,10.54,17.34,40.56125,33.1125,18.335,33.52625,35.995,47.39,551.66,564.975,2.82996,0.57254,0.47066,0.0,1.12394,0.0501068,0.0333607,0.0033098,0.88623,2.64991,0.07683,2.76188,0.11724,0.13247,2.288,4.0702,0.1755,0.5999,4.46071,5.16772,0.0128829,0.0303573,0.43889,0.90681,0.04959,0.44116,0.4213,0.1334,0.03849,0.70661,3.02553,0.0050499,0.18309,3.65203,0.23295,0.26568,0.26568,101.844,6938.47,10462.0,4367.77,132903.0,5.2998,64.138,59.21,34.48,150.64,27.8209,283.8,34.8,199.385,232.018,508.364,10218.6,307.0,6.08144,44.0,84.3094,9.936,68.3083,37.1912,29.8711,264.556,1.651,3.097,0.0,6.025,0.074,2.185,3.243,0.0,1.498,0.046,0.138,-0.163,1.722,-0.179,0.468,0.009,0.177,0.822,737846.0
1309,2021-06-02,29.83,54.14,25.29,50.1,58.07,43.465,55.38,30.705,20.335,10.53,17.475,40.49625,33.155,18.675,33.51875,36.08625,47.17625,549.74,563.355,2.82985,0.57453,0.47055,0.00025671,1.12435,0.0501909,0.0333237,0.0032817,0.88688,2.64259,0.07631,2.76134,0.11736,0.132188,2.2831,4.06589,0.17508,0.59964,4.45864,5.17417,0.0128346,0.0305043,0.43951,0.90562,0.04986,0.44171,0.42554,0.134,0.03851,0.71777,3.03321,0.0050659,0.18349,3.65105,0.23402,0.27021,0.2702,102.864,6967.42,10439.0,4358.71,137989.0,5.2782,64.9614,59.18,34.41,158.695,28.5988,286.1,34.85,200.049,246.715,493.363,10254.8,300.0,6.09966,43.735,84.798,10.24,67.89,37.3215,30.3597,266.813,1.652,3.112,6.51,6.005,0.075,2.197,3.24,0.0,1.503,0.029,0.125,-0.164,1.731,-0.1995,0.455,-0.007,0.162,0.808,737847.0
1310,2021-06-03,29.85,53.835,25.3,49.85,57.35,43.535,54.895,30.66,20.09,10.575,17.285,40.2725,32.855,18.81125,33.66875,36.21125,46.88375,548.38,563.115,2.81473,0.57172,0.47364,0.0,1.13047,0.050111,0.0333145,0.0032824,0.88849,2.6258,0.07642,2.76718,0.11773,0.132435,0.0,4.06701,0.17509,0.59922,4.4562,5.18227,0.0128284,0.0304154,0.4386,0.90606,0.05022,0.4409,0.423,0.0,0.03882,0.0,3.0344,0.0051047,0.18222,3.67453,0.23265,0.26957,0.26957,100.811,6874.7,10461.0,4270.78,142473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.612,3.11,6.511,5.997,0.079,2.184,3.23,0.0,1.498,0.041,0.142,-0.124,1.719,-0.1845,0.468,0.009,0.174,0.793,737848.0
1311,2021-06-04,29.835,53.9,25.2,49.9,57.68,43.86,55.655,30.82,20.355,10.5,17.56,40.295,33.315,18.72375,33.895,36.4175,46.7625,546.75,567.79,2.8373,0.57559,0.47238,0.00025835,1.12832,0.05053,0.0334654,0.0032976,0.89303,2.64172,0.077,2.76804,0.1177,0.13307,2.2872,4.07738,0.17539,0.59958,4.45874,5.19033,0.0128928,0.0303566,0.44104,0.90602,0.05031,0.4429,0.42333,0.1354,0.03867,0.72362,3.03366,0.0051149,0.18375,3.66406,0.23513,0.27307,0.27311,101.788,6930.68,10415.0,4282.99,135081.0,5.2978,64.0922,58.77,34.75,168.142,27.7853,286.6,35.6,195.09,245.83,485.03,9911.7,301.6,6.21346,43.845,84.9202,10.675,68.1914,37.6101,30.6074,269.179,1.643,3.13,6.503,6.028,0.079,2.173,3.25,0.0,1.517,0.021,0.12,-0.16,1.712,-0.2135,0.451,-0.021,0.154,0.817,737849.0
1312,2021-06-07,30.05,53.89,25.215,49.905,57.33,43.84,55.61,30.885,20.4,10.495,17.54,39.8275,33.2875,18.8725,33.6725,36.33875,46.69375,544.17,570.535,2.84081,0.57399,0.4721,0.00025698,1.12924,0.0504081,0.0335286,0.0032962,0.0,2.64808,0.07689,2.7697,0.11752,0.132383,2.2794,4.08038,0.17584,0.60059,4.46612,5.19478,0.0128836,0.0305081,0.44321,0.90807,0.05035,0.44353,0.42514,0.1349,0.0386,0.72825,3.03135,0.0051262,0.18506,3.6632,0.23377,0.27143,0.27143,102.241,6962.65,10405.0,4313.05,125092.0,5.2937,64.1837,59.05,34.88,166.728,27.7666,286.1,37.29,192.317,236.442,505.864,10029.1,303.2,6.47292,43.9,85.4779,10.75,68.1914,36.9585,30.1591,260.032,1.575,3.134,6.498,6.022,0.074,2.156,0.0,0.0,1.501,0.035,0.141,-0.159,1.729,-0.1995,0.473,-0.007,0.171,0.822,737852.0
1313,2021-06-08,30.17,54.225,25.11,49.775,57.19,43.735,55.74,30.665,20.3925,10.445,17.58,39.83125,33.295,18.92625,33.545,35.90125,47.075,543.17,562.025,2.83676,0.57424,0.47249,0.00025738,1.13035,0.0503954,0.0334838,0.0032911,0.88962,2.63838,0.07696,2.77019,0.11751,0.13231,2.2841,4.08806,0.17554,0.60011,4.46309,5.18783,0.0128061,0.0304367,0.44334,0.90738,0.05062,0.44306,0.42613,0.135,0.0386,0.72845,3.02698,0.0051002,0.18604,3.66634,0.23363,0.27058,0.27031,101.227,6940.26,10296.0,4271.27,123011.0,5.2969,64.8699,59.25,34.1,167.946,27.8574,282.9,36.3,191.075,235.384,501.698,10345.1,294.4,6.25897,43.9,84.6938,10.69,67.7397,36.9026,29.9271,254.816,1.584,3.133,6.503,6.006,0.071,2.116,3.296,0.0,1.484,0.007,0.121,-0.176,1.714,-0.226,0.433,-0.025,0.144,0.87,737853.0
1314,2021-06-09,30.23,54.36,24.9875,49.73,56.98,43.795,55.95,30.83,20.48,10.42,17.6425,39.905,33.5,18.9975,33.58,36.225,47.33,542.47,570.53,2.83823,0.57201,0.47307,0.00025637,1.13199,0.0500818,0.0334855,0.0032852,0.88812,2.63504,0.07674,2.77108,0.11784,0.131847,2.2773,4.09743,0.17624,0.60123,4.4707,5.18123,0.0128928,0.0303738,0.44327,0.90699,0.05079,0.44431,0.42767,0.1349,0.03867,0.7238,3.03156,0.0051029,0.18592,3.67085,0.23282,0.26757,0.26758,101.941,6932.94,10195.0,4232.14,134562.0,5.2754,63.6805,59.64,33.71,173.347,27.116,279.8,35.0,186.539,236.442,496.698,10290.9,300.0,6.12242,43.905,83.5253,10.235,67.1369,36.4371,30.0786,259.052,1.53,3.134,6.495,6.016,0.064,2.104,3.358,0.0,1.451,-0.019,0.076,-0.2,1.709,-0.245,0.398,-0.062,0.116,0.822,737854.0
1315,2021-06-10,30.23,54.14,24.885,49.475,56.93,43.86,56.09,30.885,20.4925,10.32,17.675,39.665,33.445,19.00375,33.6375,36.45625,47.115,538.8,578.54,2.84633,0.57685,0.4731,0.00025844,1.13148,0.0504253,0.0335734,0.0032999,0.89368,2.64195,0.07703,2.77369,0.11785,0.132944,2.2906,4.10374,0.17637,0.60109,4.46939,5.20435,0.0129211,0.0304461,0.44316,0.90847,0.05115,0.44473,0.43628,0.1359,0.03861,0.72386,3.0358,0.0050933,0.18652,3.67125,0.23467,0.27008,0.27009,102.778,6969.05,10203.0,4241.43,134424.0,5.3042,64.9157,58.4,34.08,170.893,27.6402,271.7,34.81,188.504,245.301,498.364,9983.93,296.6,6.15427,43.695,86.385,10.395,69.2283,37.3588,30.912,256.687,1.439,3.124,6.436,6.019,0.044,2.085,3.273,0.0,1.423,-0.021,0.098,-0.201,1.71,-0.2565,0.394,-0.047,0.122,0.802,737855.0
1316,2021-06-11,30.17,54.455,24.7825,49.33,56.96,43.71,56.505,30.98,20.525,10.3,17.8,39.45375,33.505,18.9025,33.495,36.55625,47.355,537.55,575.455,2.86401,0.5766,0.47886,0.00025909,1.13986,0.0504071,0.0338937,0.003304,0.89297,2.65061,0.07695,2.80481,0.11958,0.132928,2.2866,4.13629,0.17718,0.6052,4.50051,5.24619,0.0129219,0.0305954,0.44545,0.91203,0.05148,0.44672,0.44383,0.136,0.03909,0.727,3.05656,0.0051488,0.18708,3.71666,0.23553,0.27079,0.27079,103.741,6974.8,10329.0,4269.48,138449.0,5.2982,64.0007,58.3,33.51,182.481,27.2602,264.4,35.52,188.927,239.636,508.364,9884.69,294.0,6.11331,43.6,85.5479,10.15,68.0235,37.1074,30.6555,249.906,1.425,3.149,6.455,6.006,0.029,2.101,3.256,0.0,1.389,-0.04,0.064,-0.251,1.689,-0.2735,0.359,-0.074,0.1,0.733,737856.0
1317,2021-06-14,30.325,54.49,24.62,49.31,56.72,43.675,56.915,31.11,20.595,10.205,17.875,39.11625,33.6475,18.85375,33.43125,36.525,47.40375,535.12,574.125,2.87308,0.57956,0.47987,0.00026182,1.14712,0.0507304,0.0338365,0.0033275,0.90128,2.66077,0.07766,2.8078,0.11973,0.0,2.3022,4.13972,0.17765,0.60711,4.51417,5.25547,0.0128933,0.0307258,0.4473,0.91754,0.05169,0.44725,0.44051,0.1378,0.03913,0.73655,3.06747,0.0051824,0.18669,3.72455,0.23789,0.27029,0.27029,103.755,6949.97,10262.0,4349.66,149978.0,5.3552,64.4582,58.5,33.7,183.444,27.731,270.2,35.3,188.638,238.751,516.699,10227.7,308.0,6.15427,43.2,87.6666,10.245,69.4955,37.7032,30.912,255.707,0.0,0.0,6.439,6.004,0.034,2.086,3.264,0.0,1.4,-0.023,0.087,-0.247,1.661,-0.252,0.387,-0.054,0.122,0.739,737859.0
1318,2021-06-15,30.51,54.395,24.625,49.47,56.315,43.95,57.05,31.215,20.625,10.1925,17.93,38.8475,33.64,18.9375,33.585,36.8,47.1875,536.645,575.665,2.86954,0.58333,0.48083,0.00026256,1.15338,0.0509473,0.0339141,0.003341,0.90415,2.65926,0.0778,2.81262,0.11985,0.134626,2.3164,4.15504,0.17794,0.60882,4.52702,5.25691,0.012877,0.0309105,0.44807,0.92029,0.05175,0.44822,0.43654,0.1388,0.03923,0.73561,3.06292,0.0051582,0.18633,3.73235,0.23889,0.2707,0.2707,103.256,6938.99,10322.0,4317.12,149145.0,5.3852,64.8242,58.79,32.67,195.426,27.2789,269.2,35.52,177.661,240.338,514.199,9893.69,296.6,6.17249,42.85,86.402,9.986,68.8935,37.517,31.0241,249.312,1.453,3.147,6.472,6.04,0.045,2.071,3.3,0.0,1.41,0.004,0.112,-0.233,1.704,-0.2345,0.409,-0.036,0.148,0.744,737860.0
1319,2021-06-16,30.61,54.48,24.6775,49.61,56.365,43.875,57.06,31.345,20.58,10.18,17.92,38.935,33.5425,19.09,33.395,36.9,47.28,537.64,580.215,2.87091,0.58313,0.48593,0.00026224,1.14834,0.0508729,0.0340892,0.0033449,0.90675,2.66142,0.07758,2.82441,0.12058,0.134991,2.3154,4.15167,0.17768,0.60842,4.52408,5.27604,0.0128331,0.0307808,0.44399,0.91668,0.05181,0.44587,0.43857,0.1382,0.03908,0.7446,3.07339,0.0051346,0.18471,3.772,0.2382,0.2691,0.26909,101.867,6838.99,10573.0,4243.67,146207.0,5.3826,64.6869,59.8,34.16,182.816,26.736,270.0,34.9,177.14,243.887,514.199,10191.6,301.6,6.05868,43.495,85.8793,9.96,67.6554,37.666,30.976,255.014,1.49,3.151,6.503,6.045,0.046,2.071,3.301,0.0,1.432,-0.013,0.101,-0.235,1.697,-0.2505,0.396,-0.049,0.134,0.738,737861.0
1320,2021-06-17,29.7,54.395,24.3175,48.67,54.475,43.38,57.385,30.91,20.5825,9.97,18.06,37.5925,33.5625,18.40375,33.10625,36.6,47.3775,524.9,577.315,2.89174,0.5894,0.4931,0.00026424,1.17081,0.0512343,0.0347231,0.003337,0.9158,2.68164,0.07794,2.85291,0.12193,0.136481,2.3166,4.17222,0.1784,0.61304,4.55845,5.33083,0.0128136,0.0310698,0.44801,0.92387,0.05283,0.44758,0.43959,0.1397,0.04016,0.76159,3.09787,0.0051817,0.18738,3.8286,0.24315,0.27169,0.27169,99.1915,6789.75,9559.0,4075.06,144519.0,5.3803,64.5039,59.09,35.0,177.767,26.0302,269.2,33.57,170.881,242.819,515.865,10182.5,299.0,6.05414,43.79,86.2279,10.255,68.0736,37.5636,31.0241,253.737,1.595,3.156,6.53,6.019,0.059,2.079,3.326,0.0,1.481,0.022,0.13,-0.228,1.745,-0.199,0.431,-0.025,0.16,0.782,737862.0
1321,2021-06-18,28.865,53.79,23.6775,47.94,53.495,42.77,56.87,30.44,20.275,9.74,17.86,37.29625,32.9925,18.03375,32.66625,35.9975,47.0825,521.55,573.425,2.87329,0.5923,0.49399,0.00026572,1.17017,0.0516634,0.0348097,0.0033817,0.92108,2.66032,0.07911,2.85205,0.12181,0.137373,2.3265,4.15772,0.17801,0.612,4.55094,5.29623,0.0127896,0.0311014,0.44219,0.92393,0.05292,0.4453,0.43956,0.1405,0.04022,0.75621,3.08288,0.0051337,0.18584,3.83458,0.24396,0.26778,0.26772,98.7884,6756.76,9479.27,4011.28,135297.0,5.4484,66.7913,60.05,34.21,180.576,26.3382,274.3,32.78,172.325,242.29,512.532,10814.5,310.0,5.96309,43.995,86.6293,10.255,65.6651,37.7032,30.8561,250.886,1.557,3.147,6.622,6.006,0.055,2.041,3.308,0.0,1.469,-0.001,0.119,-0.24,1.724,-0.2025,0.444,-0.04,0.153,0.81,737863.0
1322,2021-06-21,29.205,54.345,23.935,48.6,54.27,43.065,57.3,30.475,20.4675,9.8675,17.97,37.84375,33.3075,18.245,32.8475,35.9225,47.56125,528.99,580.275,2.86413,0.58875,0.48922,0.00026487,1.16388,0.0514309,0.0344391,0.0033751,0.92204,2.65589,0.07879,2.82873,0.12014,0.13701,2.3234,4.13951,0.17741,0.60891,4.52765,5.29421,0.0128214,0.030926,0.44254,0.92046,0.05213,0.44511,0.43313,0.1401,0.0,0.75556,3.07333,0.0,0.18539,3.7987,0.24292,0.26714,0.26714,98.5927,6773.47,9835.75,4035.82,119943.0,5.4568,65.7391,59.4,33.9,180.105,26.9531,270.2,33.27,176.61,241.223,513.365,10354.1,315.0,6.03592,44.04,85.8793,10.065,66.1334,37.6846,30.9357,257.182,1.462,3.119,6.66,6.029,0.041,2.006,3.287,0.0,1.463,0.032,0.14,-0.22,1.724,-0.173,0.451,-0.015,0.163,0.0,737866.0
