Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2002-12-18,98.6679,99.4799,96.9851,96.9851,3337347.8078835
2002-12-19,98.6679,101.702,98.6679,99.9818,748932.22065357
2002-12-20,102.002,103.662,101.162,102.832,2372424.9313076
2002-12-23,102.342,103.012,102.342,103.012,475052.83267951
2002-12-24,103.332,103.662,103.012,103.332,719388.8056591
2002-12-27,103.332,103.662,103.332,103.492,159427.03219015
2002-12-30,103.981,106.351,103.981,106.351,1230928.6209275
2002-12-31,104.681,104.681,104.511,104.511,337271.56989935
2003-01-02,103.212,104.011,102.382,102.832,726659.39998596
2003-01-03,104.011,104.011,102.312,102.832,792979.821277
2003-01-06,103.252,103.252,102.502,102.502,104983.58176923
2003-01-07,104.011,104.511,102.342,104.511,2750406.8290286
2003-01-08,104.161,104.161,102.172,102.172,296906.27028163
2003-01-09,102.832,102.892,101.162,102.432,1173939.9624513
2003-01-10,100.332,100.332,96.9851,97.489,915301.82035639
2003-01-13,99.0749,101.162,98.9589,99.3019,590528.27209429
2003-01-14,98.6679,101.162,98.6679,99.4799,1617133.190802
2003-01-15,99.4799,102.202,99.4799,101.162,895006.16130971
2003-01-16,100.912,103.662,100.912,103.482,322668.37617709
2003-01-17,104.081,105.031,103.122,103.122,1452431.7274591
2003-01-20,102.002,104.191,101.162,102.712,519520.46763819
2003-01-21,100.652,102.002,100.332,102.002,2151016.8325423
2003-01-22,101.262,103.042,99.4799,102.002,681687.72382498
2003-01-23,101.882,101.882,100.332,101.842,275409.51305248
2003-01-27,102.102,102.502,102.002,102.282,553984.28484561
2003-01-28,100.332,102.082,100.332,100.452,990866.99734997
2003-01-29,100.332,101.162,100.282,100.332,442800.19622266
2003-01-30,100.512,102.832,100.332,101.552,764260.47364502
2003-01-31,102.502,102.502,100.732,101.412,391283.98508575
2003-02-03,101.502,102.502,101.442,101.442,429041.0714979
2003-02-05,103.452,105.681,103.242,103.252,477746.05283387
2003-02-06,105.851,105.871,103.662,104.781,1627050.0014409
2003-02-07,103.662,105.561,103.662,105.561,762099.29698197
2003-02-10,103.172,105.221,103.172,104.841,1235495.9942825
2003-02-11,104.841,104.841,103.172,103.832,1899770.294666
2003-02-12,103.172,104.841,103.172,103.662,224058.31540442
2003-02-13,106.521,106.951,105.351,106.351,1983184.1132383
2003-02-14,106.091,106.341,105.241,105.351,3920196.4522149
2003-02-17,104.341,105.171,102.832,103.092,620425.71602847
2003-02-18,103.042,103.852,102.832,103.192,375999.73569133
2003-02-19,102.832,103.492,101.662,102.682,262432.4522567
2003-02-20,102.082,106.691,102.002,105.601,997479.53788494
2003-02-21,105.351,105.351,105.351,105.351,5980.488868588
2003-02-24,105.511,105.511,104.161,104.211,108744.88923324
2003-02-25,103.662,105.351,103.172,104.081,170909.97085054
2003-02-26,104.081,104.341,103.872,104.081,40634.321608629
2003-02-27,103.662,104.511,103.632,104.391,227538.59989651
2003-02-28,104.341,104.341,102.832,102.832,289630.67554601
2003-03-03,104.511,106.521,103.832,105.351,900681.62524436
2003-03-04,106.481,107.861,106.481,106.961,153829.57463204
2003-03-05,108.281,108.281,106.181,107.011,440076.97361577
2003-03-06,107.521,107.521,106.961,107.061,65253.334063149
2003-03-07,107.861,107.861,106.181,106.301,584599.78747673
2003-03-10,106.851,107.521,106.381,107.271,566859.33730284
2003-03-11,110.371,112.221,109.811,111.381,1757768.6868983
2003-03-12,112.291,112.291,108.201,109.041,2092649.061332
2003-03-13,107.861,109.321,107.011,107.011,1142630.4030853
2003-03-14,106.181,107.011,103.662,103.662,992881.16199568
2003-03-17,104.981,105.681,104.511,104.571,149761.2420706
2003-03-18,102.832,103.762,102.002,103.172,1171916.7970698
2003-03-19,103.332,104.191,102.312,104.011,867993.953226
2003-03-20,104.301,105.351,103.872,104.471,741922.64766362
2003-03-21,103.172,103.832,102.002,103.022,316705.88878001
2003-03-24,100.332,102.342,99.4799,100.202,1739241.1723867
2003-03-25,98.8619,100.332,98.6679,98.6679,788902.4879798
2003-03-26,98.6679,99.6519,94.6513,98.6679,347744.42599163
2003-03-27,96.1551,98.6679,95.3152,98.001,1081744.426027
2003-03-28,97.324,98.6679,97.1591,97.596,402621.9118923
2003-03-31,97.1591,97.836,96.9851,96.9851,507088.45139648
2003-04-01,97.1591,98.9979,97.1591,97.315,301492.64518988
2003-04-02,98.9099,100.332,97.836,97.836,143764.751894
2003-04-03,100.332,103.662,100.332,100.772,543182.40185738
2003-04-04,102.832,103.662,101.332,103.662,785737.22923915
2003-04-07,104.011,108.701,104.011,107.561,1398679.3335279
2003-04-08,103.662,106.691,103.662,106.181,756903.87228761
2003-04-09,106.351,106.351,105.291,105.291,455217.21123811
2003-04-10,106.121,106.181,103.662,104.871,351156.70492468
2003-04-11,105.351,106.181,104.941,106.181,103752.48113425
2003-04-14,107.011,107.431,104.551,104.551,288122.55226611
2003-04-15,105.351,108.701,105.351,106.611,110493.03213329
2003-04-16,107.201,108.701,105.351,107.761,695834.88026897
2003-04-17,105.351,105.771,105.351,105.371,47163.855358296
2003-04-22,106.181,107.991,104.841,106.521,655105.55089403
2003-04-23,106.521,106.521,103.662,104.511,1313130.3404181
2003-04-24,102.962,104.511,102.962,104.341,915886.86818049
2003-04-25,105.291,105.351,103.252,105.241,462505.80703648
2003-04-28,103.662,107.011,103.552,106.181,785499.20978251
2003-04-29,106.181,106.181,103.662,104.771,1596592.5117264
2003-04-30,104.841,106.181,104.511,105.351,854743.8701123
2003-05-01,104.681,104.961,103.832,104.161,437760.78428138
2003-05-02,104.511,104.611,103.662,104.511,878267.79304992
2003-05-06,104.511,105.351,103.662,104.511,2374229.0787857
2003-05-07,100.832,103.662,98.9009,100.212,505214.29819585
2003-05-08,99.4799,101.332,99.4799,100.332,359938.4227767
2003-05-09,101.662,101.702,100.812,100.812,112422.1898302
2003-05-12,102.432,102.432,100.332,101.332,370430.28042224
2003-05-13,103.422,103.662,102.432,103.382,1145831.6647689
2003-05-14,103.332,103.332,102.342,102.682,997594.54728626
2003-05-15,102.342,103.492,102.342,103.492,1828.1494400968
2003-05-16,100.682,102.002,100.682,102.002,10733.87742919
2003-05-19,100.832,101.452,100.682,101.332,115413.43434624
2003-05-20,102.002,103.662,101.202,101.332,92640.57280333
2003-05-21,102.002,104.511,99.9918,104.441,1594221.3178957
2003-05-22,101.162,102.832,101.162,102.342,965489.9229285
2003-05-23,101.162,103.012,101.162,102.002,177159.48171004
2003-05-27,102.002,103.332,102.002,102.832,159150.00954523
2003-05-28,102.962,103.662,101.352,103.662,913514.67426806
2003-05-29,103.662,105.001,103.662,104.161,456548.32004816
2003-05-30,104.351,104.651,103.662,104.511,1919461.9043353
2003-06-02,104.411,105.351,102.832,105.351,1305180.6905825
2003-06-03,104.511,105.351,104.511,105.351,523091.75956958
2003-06-04,105.351,105.381,104.511,105.351,3051263.4222251
2003-06-05,105.351,107.011,105.351,106.181,1994270.0194437
2003-06-06,105.711,108.471,105.711,106.241,1570867.4088557
2003-06-09,103.662,107.861,103.662,107.071,2924757.0811012
2003-06-10,105.381,106.401,105.381,106.401,669134.69769145
2003-06-11,105.681,106.181,104.511,105.391,243971.94322237
2003-06-12,106.351,106.351,104.511,105.601,1882092.8496424
2003-06-13,104.511,105.771,104.511,105.351,1804547.5107826
2003-06-16,106.691,107.681,102.202,107.001,268352.93622025
2003-06-17,107.011,112.061,105.551,109.691,1212632.1253003
2003-06-18,108.441,110.371,107.861,109.041,150372.29202022
2003-06-19,105.351,108.491,105.351,107.171,258031.09247231
2003-06-20,107.011,107.271,105.351,107.061,2888352.1052159
2003-06-23,107.681,107.681,103.872,105.351,1427215.6661995
2003-06-24,101.162,101.202,101.162,101.162,15858.296319264
2003-06-25,102.002,103.692,102.002,103.692,230658.85495838
2003-06-26,102.762,103.492,102.762,103.132,461440.71997209
2003-06-27,103.262,103.662,102.002,102.122,308915.25194283
2003-06-30,102.832,103.332,102.832,102.832,293762.01325774
2003-07-01,103.232,105.311,101.332,104.181,192328.72170314
2003-07-02,100.812,103.662,100.812,103.332,66821.46224809
2003-07-03,100.332,103.252,100.332,102.812,4896039.2214256
2003-07-04,103.152,103.872,102.832,103.662,2548085.2904735
2003-07-07,102.002,103.662,101.182,102.002,1480464.0189285
2003-07-08,102.342,103.172,101.162,102.892,493376.330514
2003-07-09,103.662,106.271,100.852,106.271,420144.34424457
2003-07-10,106.181,107.351,105.351,106.181,166578.61678869
2003-07-11,107.431,107.861,106.761,107.861,246992.19010918
2003-07-14,105.861,112.061,105.771,111.201,304311.87564482
2003-07-15,110.031,112.881,110.031,111.631,294341.06059134
2003-07-16,111.201,112.551,110.371,112.501,392342.07157789
2003-07-17,112.841,112.881,112.061,112.061,1113325.0075474
2003-07-18,111.311,112.721,111.291,112.201,601394.16031456
2003-07-21,110.871,110.981,110.611,110.981,1255893.6616677
2003-07-22,111.281,112.201,109.521,111.441,2163290.8358674
2003-07-23,112.061,112.061,110.421,111.181,192114.70420851
2003-07-24,111.881,112.261,109.571,110.541,2566349.7834847
2003-07-25,112.061,112.681,112.021,112.091,3726360.6073136
2003-07-28,111.161,114.571,111.161,111.721,10393.849633986
2003-07-29,112.881,113.711,112.061,112.551,1408409.1288795
2003-07-30,115.391,116.74,112.381,115.201,812760.43822212
2003-07-31,113.711,119.7,113.711,118.19,717704.66799109
2003-08-01,119.75,122.07,117.06,120.39,492877.28972045
2003-08-04,120.47,120.47,118.71,118.71,442688.18706659
2003-08-05,119.13,121.47,118.18,121.05,2217351.2549778
2003-08-06,120.72,120.89,118.71,118.71,1505821.0917149
2003-08-07,119.22,121.23,118.71,120.57,9024092.6646853
2003-08-08,121.1,125.43,120.34,120.45,9418236.8835777
2003-08-11,122.39,122.39,121.39,122.12,246955.18708441
2003-08-12,122.44,122.44,120.43,121.88,2629834.9730128
2003-08-13,122.07,126.11,122.07,123.8,853982.8079001
2003-08-14,123.61,124.41,122.1,123.73,503341.14507698
2003-08-15,122.9,126.58,122.9,126.25,300511.56499254
2003-08-18,127.09,130.439,123.73,123.76,905092.98584626
2003-08-19,125.43,125.43,122.9,124.2,3132056.0265291
2003-08-20,123.24,124.23,120.39,124.12,1584694.5391395
2003-08-21,123.73,125.43,122.5,123.73,1305288.6994116
2003-08-22,124.9,126.58,123.56,123.92,988939.83981657
2003-08-26,124.61,126.25,120.56,123.73,320643.21063212
2003-08-27,124.02,124.79,123.89,124.38,735068.087345
2003-08-28,123.89,125.92,123.89,124.58,149063.18500868
2003-08-29,125.25,132.109,125.25,130.439,2362219.0970427
2003-09-01,129.219,133.869,129.219,132.629,1143134.4442876
2003-09-02,137.129,143.898,137.129,142.148,5907876.9330039
2003-09-03,142.298,150.328,142.298,148.888,5190742.3116107
2003-09-04,148.838,152.128,147.658,150.388,1459099.2724904
2003-09-05,150.498,150.498,145.488,147.488,1246947.9304086
2003-09-08,147.448,153.847,143.808,152.788,3088796.4903251
2003-09-09,153.847,153.847,150.498,151.668,5441035.7715786
2003-09-10,151.708,153.507,150.458,150.678,3063338.4092819
2003-09-11,153.717,153.847,150.498,151.888,1181274.5620102
2003-09-12,150.498,153.847,150.498,153.847,1875856.3398457
2003-09-15,152.548,160.947,150.498,155.277,1016597.1006294
2003-09-16,158.347,158.347,154.687,156.487,1068820.369564
2003-09-17,153.847,156.367,153.847,154.687,531007.40662558
2003-09-18,155.517,159.697,154.687,156.747,726853.41584558
2003-09-19,157.857,158.877,147.908,147.908,3945115.4891946
2003-09-22,154.687,156.317,152.168,153.847,2594051.0478946
2003-09-23,153.847,154.687,150.938,152.768,7538176.2000525
2003-09-24,156.367,157.197,152.288,155.597,3018374.7337749
2003-09-25,156.427,156.427,150.498,150.968,765252.55474161
2003-09-26,152.168,152.218,149.658,152.168,1593323.2444837
2003-09-29,152.128,152.128,149.658,149.818,110463.02968077
2003-09-30,150.208,150.998,148.838,149.228,893295.02143443
2003-10-01,150.998,150.998,144.638,145.648,364093.76245044
2003-10-02,145.738,148.838,142.148,144.528,2844935.5561771
2003-10-03,142.188,147.998,142.188,147.998,1728482.2929138
2003-10-06,147.998,149.658,147.958,149.658,836008.33859656
2003-10-07,149.658,149.658,145.488,148.328,1102368.1118879
2003-10-08,147.538,149.658,147.538,149.338,2336867.024665
2003-10-09,149.068,149.118,146.898,148.238,2507906.0060614
2003-10-10,146.818,149.658,146.818,148.418,1038753.911814
2003-10-13,149.688,153.847,149.658,152.488,1658540.5756038
2003-10-14,153.847,154.637,152.668,153.497,2051434.692308
2003-10-15,154.437,154.687,151.828,153.917,1656022.3697558
2003-10-16,153.507,156.197,153.507,154.687,613733.16895346
2003-10-17,156.027,156.197,154.687,154.687,1016023.0537046
2003-10-20,154.177,157.197,153.507,154.257,307863.1659412
2003-10-21,153.507,157.197,153.507,155.517,548552.8408581
2003-10-22,157.197,159.287,157.197,158.557,614459.2283044
2003-10-23,157.197,158.017,155.177,157.197,2636332.5041464
2003-10-24,158.017,158.107,157.017,157.197,2697348.4918323
2003-10-27,158.877,158.877,155.427,155.427,3910300.6432927
2003-10-28,155.557,156.367,153.847,155.937,1247713.9930296
2003-10-29,157.197,157.197,154.687,155.927,1840678.4642683
2003-10-30,155.847,165.516,155.057,162.417,12952609.797065
2003-10-31,163.057,175.416,163.057,169.526,5294358.7816269
2003-11-03,175.566,176.876,170.566,174.266,1860427.0785974
2003-11-04,174.746,180.595,174.746,176.186,2770459.4682099
2003-11-05,173.896,180.015,173.566,175.496,3143672.976144
2003-11-06,174.406,174.406,172.236,173.686,3104360.7626097
2003-11-07,173.406,173.406,164.727,169.336,4531266.4034665
2003-11-10,165.896,167.236,161.377,161.417,749297.25049254
2003-11-11,164.727,165.676,164.057,165.216,6915595.3078515
2003-11-12,167.236,167.236,164.467,164.727,4153364.5122856
2003-11-13,167.236,167.236,157.857,163.927,4175598.3297649
2003-11-14,164.677,164.727,163.887,164.407,5479697.931975
2003-11-17,165.566,165.566,158.347,164.647,783831.07342251
2003-11-18,164.727,164.727,163.057,163.697,2744489.3453103
2003-11-19,162.727,163.547,162.727,163.377,443171.22655213
2003-11-20,163.057,163.247,159.867,159.907,1906568.8504066
2003-11-21,160.527,162.217,155.517,158.877,1468118.0097173
2003-11-24,157.237,160.527,157.117,158.927,4278615.7508125
2003-11-25,159.697,160.527,158.877,159.697,1262723.2199426
2003-11-26,161.377,162.217,158.697,160.527,9763283.0890062
2003-11-27,160.527,161.377,160.527,161.377,2324991.0538766
2003-11-28,161.737,161.737,159.697,160.707,538817.04501601
2003-12-01,158.877,160.867,158.877,159.057,1721456.7186158
2003-12-02,158.017,162.547,158.017,162.007,5964186.5359715
2003-12-03,167.066,167.066,161.417,161.847,1430091.9013142
2003-12-04,162.217,167.066,162.217,164.267,6351981.2358294
2003-12-05,164.267,165.057,160.867,162.517,1779252.4430647
2003-12-08,164.377,164.587,160.037,160.527,1153397.2832122
2003-12-09,164.727,166.906,158.937,164.087,1834346.9467053
2003-12-10,166.396,166.396,162.597,163.237,2232964.5312682
2003-12-11,163.597,163.677,161.747,162.447,1193743.5812767
2003-12-12,162.637,163.837,155.517,155.517,1249819.1651146
2003-12-15,158.017,166.396,158.017,164.377,809072.1367259
2003-12-16,163.527,164.727,162.797,163.707,1677778.1481583
2003-12-17,164.517,164.727,163.057,164.007,2028534.8203828
2003-12-18,163.887,166.346,163.887,165.566,2070146.2218617
2003-12-19,166.196,167.646,165.566,167.646,2820024.5198514
2003-12-22,168.406,173.056,168.066,171.096,2444321.80844
2003-12-23,171.826,174.906,171.406,171.566,1132670.588931
2003-12-24,173.896,180.275,173.896,177.166,1046983.5845396
2003-12-29,177.256,177.346,174.316,176.866,1074012.7940131
2003-12-30,176.996,177.166,169.906,176.356,1152606.2185475
2003-12-31,175.566,176.416,174.906,176.416,144328.79800134
2004-01-02,172.236,177.256,172.236,177.256,546022.63402909
2004-01-05,178.075,181.105,175.816,181.105,1643149.3174621
2004-01-06,181.935,187.885,181.935,183.965,1812683.1758238
2004-01-07,186.405,187.545,183.105,186.055,2149962.7463771
2004-01-08,183.725,184.115,180.995,182.215,903542.85913283
2004-01-09,180.425,183.105,179.935,180.595,816961.78165639
2004-01-12,180.595,180.595,173.816,178.075,277250.66355534
2004-01-13,178.255,178.255,175.736,176.416,393018.12684129
2004-01-14,176.456,180.595,176.376,177.375,1634317.5955225
2004-01-15,179.755,179.755,175.566,176.436,1574377.6958003
2004-01-16,177.625,182.275,177.625,181.445,1047395.6182209
2004-01-19,180.595,186.195,180.185,182.275,6971029.8392873
2004-01-20,183.105,188.045,182.445,183.535,437819.78910467
2004-01-21,180.595,197.654,180.595,195.404,4721998.9946957
2004-01-22,194.464,202.423,194.464,195.454,7116464.7277048
2004-01-23,192.814,194.814,188.965,191.894,2586308.4149814
2004-01-26,200.824,200.824,193.154,198.404,3453110.2707607
2004-01-27,198.654,204.013,195.654,200.494,1935500.2153697
2004-01-28,202.343,202.343,197.314,197.314,3634441.0934525
2004-01-29,198.164,199.404,197.314,198.654,1460843.4150634
2004-01-30,199.004,200.664,197.314,199.314,4156371.7581096
2004-02-02,199.714,203.213,191.804,202.443,2738596.8636358
2004-02-03,203.173,208.703,202.343,203.663,3082381.9659768
2004-02-04,204.013,204.013,193.154,197.964,3660246.2028632
2004-02-05,185.775,196.824,185.775,193.524,2294839.5891778
2004-02-06,194.164,194.164,190.804,190.974,1564075.8536874
2004-02-09,191.134,195.304,190.304,193.014,2811877.853911
2004-02-10,193.994,193.994,188.135,189.804,3615706.5620185
2004-02-11,191.484,191.484,186.435,187.045,9881149.7238867
2004-02-12,187.285,193.994,187.285,192.424,15521146.759338
2004-02-13,194.074,199.004,193.154,197.414,5309022.9803359
2004-02-16,192.314,199.004,192.314,196.194,1743966.5586583
2004-02-17,196.824,200.664,196.824,198.214,4973109.5214539
2004-02-18,198.164,207.783,198.164,205.703,10256874.437097
2004-02-19,205.703,209.863,203.173,209.023,5821683.8872467
2004-02-20,217.372,217.372,208.213,210.123,7183681.2222444
2004-02-23,217.372,217.372,202.173,208.023,5573351.5875917
2004-02-24,213.193,213.193,197.994,203.293,1939822.5686958
2004-02-25,206.273,211.363,202.343,207.253,1382029.9725439
2004-02-26,212.373,212.373,203.333,209.893,1772615.9005677
2004-02-27,206.363,207.363,204.013,206.133,3352460.0432168
2004-03-01,207.363,214.542,204.443,206.523,1894768.8858313
2004-03-02,209.023,212.373,208.703,209.963,6763106.842847
2004-03-03,209.863,209.863,204.843,204.843,5465757.7924534
2004-03-04,205.703,206.523,195.654,196.654,8911069.425723
2004-03-05,197.314,197.994,194.384,195.654,7033581.9525421
2004-03-08,217.372,217.372,195.654,196.154,5562054.664137
2004-03-09,196.484,197.314,188.545,190.564,5612746.8079114
2004-03-10,184.295,190.644,184.295,185.915,3686682.3638586
2004-03-11,186.865,186.865,174.236,178.685,16726362.278376
2004-03-12,176.586,183.455,173.236,179.205,4754991.691648
2004-03-15,184.785,184.785,175.566,178.165,2266456.269014
2004-03-16,177.256,177.595,175.246,176.756,4982775.3115734
2004-03-17,178.505,180.595,178.415,179.665,3595504.9106564
2004-03-18,180.085,180.085,175.566,179.525,1560329.5474496
2004-03-19,179.225,179.755,175.076,175.296,6026785.6530685
2004-03-22,178.595,179.435,169.566,171.076,2754493.1630616
2004-03-23,176.416,176.416,170.916,170.916,1947586.2033257
2004-03-24,173.726,173.726,163.207,167.316,6346177.7614306
2004-03-25,168.066,174.076,161.887,169.686,4333717.2550253
2004-03-26,181.265,181.265,173.056,174.736,2931561.6373323
2004-03-29,178.935,178.935,172.906,174.406,3416148.2493403
2004-03-30,174.406,174.406,169.236,170.396,4344855.1654817
2004-03-31,174.696,175.146,170.246,174.136,2258137.5890125
2004-04-01,167.236,174.736,167.236,171.936,3263863.8010129
2004-04-02,172.726,184.445,171.406,183.455,5670789.5525527
2004-04-05,186.435,186.435,177.595,180.725,4167932.7031466
2004-04-06,179.265,179.265,170.916,173.646,3728441.7774366
2004-04-07,176.416,178.255,173.236,176.246,3948839.7936339
2004-04-08,175.076,180.935,175.076,180.895,2666349.9578907
2004-04-13,175.566,180.595,175.566,176.756,1630380.2736704
2004-04-14,175.416,175.566,168.236,169.906,3039300.4443244
2004-04-15,169.566,169.566,164.907,165.566,4264545.6006633
2004-04-16,165.566,172.056,165.566,169.906,7745182.1215275
2004-04-19,170.566,172.056,168.746,171.406,2791819.2142392
2004-04-20,173.726,175.246,169.906,173.056,7715640.7066965
2004-04-21,167.236,170.086,162.887,163.547,8674626.0979191
2004-04-22,163.887,166.906,160.527,163.707,7821600.3682543
2004-04-23,165.726,166.906,164.217,166.396,3672420.1980133
2004-04-26,169.906,170.396,165.896,169.076,2450930.3486479
2004-04-27,168.746,171.246,168.566,169.236,3369091.4027293
2004-04-28,169.566,169.736,164.377,164.377,4811281.2929805
2004-04-29,164.217,165.386,154.837,158.877,10852213.102411
2004-04-30,157.527,159.537,156.197,157.197,3420990.6451767
2004-05-04,156.367,160.207,156.367,158.877,6270016.5357137
2004-05-05,158.877,164.557,158.877,162.547,10705069.074282
2004-05-06,160.867,161.537,157.687,158.697,3093770.8969526
2004-05-07,158.697,158.697,153.847,154.687,2194209.3632689
2004-05-10,151.178,152.328,148.838,148.988,6751713.9115442
2004-05-11,154.687,154.687,146.158,148.838,4539907.1097917
2004-05-12,147.328,148.508,145.148,146.988,8000230.9702195
2004-05-13,146.318,151.668,146.158,151.178,3172323.3181352
2004-05-14,149.828,150.168,145.488,146.478,1794597.6974459
2004-05-17,142.808,143.638,141.648,142.648,2375361.1713274
2004-05-18,142.648,142.648,138.629,139.809,8399472.6057948
2004-05-19,144.818,155.517,143.808,150.168,12978872.943918
2004-05-20,146.478,149.828,146.158,148.168,4809814.1730524
2004-05-21,145.998,151.998,145.998,150.498,3574116.1622563
2004-05-24,152.987,154.347,150.658,151.178,6178666.0683686
2004-05-25,151.338,151.998,149.328,150.498,3977288.1191114
2004-05-26,151.828,152.987,148.838,149.828,5008561.4194309
2004-05-27,150.498,151.828,149.328,151.338,8067711.4863412
2004-05-28,152.987,152.987,145.648,150.498,3239168.7823453
2004-06-01,148.988,151.338,148.988,150.998,2850666.024608
2004-06-02,151.828,152.328,149.328,149.498,2450081.2792417
2004-06-03,148.838,148.838,144.638,145.308,2404483.5519048
2004-06-04,145.488,146.818,144.158,144.818,2406958.7542376
2004-06-07,146.988,151.998,145.998,151.998,5745228.6374951
2004-06-08,152.508,155.677,152.508,152.838,4197341.1071047
2004-06-09,154.007,154.177,151.178,151.998,2297427.8007483
2004-06-10,151.828,152.987,147.498,148.168,3832505.2839953
2004-06-11,148.168,151.178,146.818,151.178,4418513.1865769
2004-06-14,149.998,150.658,148.168,148.508,1736734.9675197
2004-06-15,151.828,151.828,147.328,149.998,881927.09217536
2004-06-16,150.328,151.998,148.168,148.678,926837.76334956
2004-06-17,149.158,151.668,149.158,151.338,1971380.148336
2004-06-18,149.498,154.687,149.498,152.987,2479956.7213774
2004-06-21,153.677,155.427,151.668,153.167,556596.49837818
2004-06-22,154.767,154.767,152.838,153.677,1044015.3419039
2004-06-23,156.607,156.777,154.517,155.757,2021407.2377462
2004-06-24,155.757,159.697,155.757,158.267,2492741.766477
2004-06-25,157.857,161.537,157.527,159.447,1423198.3378073
2004-06-28,159.787,163.457,159.447,161.467,4124511.153699
2004-06-29,165.146,165.146,158.527,159.097,3820858.3319278
2004-06-30,159.187,159.187,154.257,157.287,2758853.5194942
2004-07-01,158.017,158.437,156.687,157.197,3496841.8455509
2004-07-02,158.937,163.627,157.197,157.687,3982967.5833731
2004-07-05,159.697,160.277,158.787,158.787,809371.16116933
2004-07-06,157.527,160.037,157.527,158.787,1769696.6619377
2004-07-07,159.097,162.217,158.437,162.217,3464889.2336193
2004-07-08,157.197,165.386,157.197,164.557,4377698.8502532
2004-07-09,165.146,166.576,161.607,166.576,2160183.5818683
2004-07-12,166.906,168.906,164.217,167.496,3289351.8845087
2004-07-13,168.316,168.906,166.236,167.236,4029303.3710419
2004-07-14,163.627,165.636,162.797,165.636,5316280.5736
2004-07-15,164.987,167.896,164.987,167.236,2909316.8189537
2004-07-16,166.906,169.236,162.387,168.746,6288430.0409057
2004-07-19,168.746,168.826,163.377,167.236,5813998.2589934
2004-07-20,162.297,167.406,162.297,163.707,3219333.1609039
2004-07-21,164.727,166.146,163.057,163.887,1972856.2689999
2004-07-22,160.207,163.547,158.607,158.877,2369174.6656181
2004-07-23,158.877,159.697,155.677,156.517,3598919.1897529
2004-07-26,156.197,159.537,155.257,158.527,3840350.9253288
2004-07-27,158.877,160.527,156.437,158.017,4755975.7720906
2004-07-28,158.937,162.047,158.877,161.377,5053578.0992706
2004-07-29,162.797,168.656,162.797,165.386,5398339.2814002
2004-07-30,167.576,170.246,165.636,167.236,5207701.6979374
2004-08-02,167.236,168.746,164.727,168.066,1672545.7204392
2004-08-03,163.887,170.316,163.887,167.736,1885991.1683063
2004-08-04,168.156,168.156,164.217,166.646,4080927.5910079
2004-08-05,166.396,168.826,166.396,167.576,450344.81294918
2004-08-06,166.056,168.826,164.817,165.146,2029707.9162762
2004-08-09,165.566,165.566,162.217,162.217,1235484.9933832
2004-08-10,158.877,166.396,158.877,165.306,1708019.6202147
2004-08-11,163.057,165.386,161.957,162.217,1717825.4217794
2004-08-12,164.647,165.226,159.187,164.467,4906525.0785807
2004-08-13,161.197,167.066,161.197,165.726,4126927.3512085
2004-08-16,168.066,168.906,166.726,168.316,3228870.9405594
2004-08-17,165.636,168.906,165.636,167.826,3679434.771412
2004-08-18,167.066,167.236,164.377,164.727,3070941.0307499
2004-08-19,166.056,168.906,165.146,168.656,3148015.3311052
2004-08-20,175.566,175.566,167.236,167.496,5516068.9050809
2004-08-23,167.236,168.906,166.576,166.646,3957566.5069896
2004-08-24,164.297,166.816,163.627,164.907,1049797.8145858
2004-08-25,166.486,166.486,160.617,164.727,2331412.5787972
2004-08-26,165.057,166.236,163.797,164.727,3230897.1061861
2004-08-27,167.236,167.236,164.727,165.566,2833262.6019841
2004-08-31,166.056,167.236,164.057,166.906,1247400.9674416
2004-09-01,166.906,166.976,164.727,166.576,6955189.5444395
2004-09-02,166.576,167.576,166.576,167.236,6913546.1403445
2004-09-03,167.496,170.996,167.066,170.996,4577358.1711882
2004-09-06,170.996,174.076,170.996,173.316,8004081.2849593
2004-09-07,175.566,179.345,171.406,173.236,8886523.4192362
2004-09-08,173.146,175.166,173.146,174.406,6010640.3332868
2004-09-09,174.986,174.986,172.306,173.566,4647601.9131868
2004-09-10,173.986,176.836,173.896,175.996,3411331.8556294
2004-09-13,176.416,177.835,173.986,175.566,3505863.5830231
2004-09-14,176.996,177.086,174.236,176.586,2071498.3323885
2004-09-15,176.586,177.336,175.246,176.496,2851083.058698
2004-09-16,176.926,176.926,173.406,174.736,3133561.1495637
2004-09-17,175.166,179.845,175.166,179.265,7254915.0451761
2004-09-20,178.755,179.265,175.076,177.086,4125414.2275198
2004-09-21,177.256,179.435,177.256,177.415,4321821.2826019
2004-09-22,178.935,181.445,178.255,181.445,3921775.5812991
2004-09-23,183.105,183.105,179.755,181.275,3365453.1053206
2004-09-24,181.275,182.965,181.275,182.275,3454690.3999266
2004-09-27,182.275,182.275,180.595,181.935,2366408.439496
2004-09-28,183.795,187.965,183.795,186.615,4074025.0267652
2004-09-29,187.285,190.644,187.285,189.465,2980364.6266798
2004-09-30,188.795,190.134,183.625,189.125,1752894.2884459
2004-10-01,189.465,193.484,188.625,191.804,1661657.8304204
2004-10-04,191.804,194.814,185.935,187.285,3879017.0860522
2004-10-05,187.285,192.814,187.285,189.295,2168083.2276162
2004-10-06,186.105,192.144,186.105,190.474,1687207.9189847
2004-10-07,193.484,197.654,192.814,195.654,3987139.9244366
