Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2018-04-18,2665.07,2794.46,2665.07,2789.2,11272183.181368
2018-04-19,2828.48,2828.48,2758.34,2771.68,9074548.226665
2018-04-20,2783.58,2808.84,2770.28,2796.22,5999643.7401856
2018-04-23,2801.83,2827.07,2724.68,2769.22,8251481.8638571
2018-04-24,2728.2,2799.03,2722.93,2787.45,6365023.8680697
2018-04-25,2738.71,2766.76,2711.01,2752.04,6596041.8298754
2018-04-26,2735.2,2787.81,2714.52,2768.52,6563992.0428886
2018-04-27,2749.24,2795.52,2745.02,2789.91,5878131.8331337
2018-04-30,2797.98,2804.28,2767.47,2767.47,6340259.8357936
2018-05-01,2750.62,2785.7,2739.07,2745.37,6306263.8325548
2018-05-02,2778.68,2829.18,2778.68,2825.66,7116104.2956724
2018-05-03,2833.38,2857.94,2794.46,2805.34,7145550.7568342
2018-05-04,2833.04,2858.29,2817.26,2857.94,6530121.6019886
2018-05-08,2854.45,2867.05,2813.05,2822.17,9105705.4746933
2018-05-09,2837.6,2894.41,2826.38,2894.41,6308707.0663979
2018-05-10,2906.34,2944.2,2891.94,2943.15,4732302.2465941
2018-05-11,2949.1,2984.18,2945.59,2962.45,6910201.9406916
2018-05-14,2963.84,2979.63,2951.92,2974.35,6659283.3945338
2018-05-15,2937.54,2979.63,2933.69,2966.28,5685864.5017972
2018-05-16,2979.63,3060.64,2976.47,3050.81,10313685.279896
2018-05-17,3060.28,3077.81,3006.97,3056.06,6847370.54634
2018-05-18,3053.97,3057.81,3023.81,3043.78,6675276.8974426
2018-05-21,3034.67,3091.12,3016.43,3082.36,5484646.6684076
2018-05-22,3069.74,3105.86,3037.83,3096.39,7161321.3865915
2018-05-23,3057.81,3067.63,2991.18,2998.2,12748939.63637
2018-05-24,3017.14,3047.3,2974.35,2975.06,7558996.1480232
2018-05-25,2994.7,3000.31,2958.23,2990.13,5696755.9883381
2018-05-29,2959.99,3000.65,2950.87,2956.13,7268259.6915162
2018-05-30,2922.11,2988.74,2921.76,2988.74,6178411.027392
2018-05-31,3013.64,3027.32,2962.78,2973.64,8383959.5485003
2018-06-01,2991.18,3035.73,2989.43,3010.13,5884588.8764082
2018-06-04,3033.28,3041.33,3020.3,3028.02,3886627.3383267
2018-06-05,3015.03,3064.47,3008.37,3049.76,5272038.2381804
